Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,第,18,週 生 產 計 畫,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
2025-01-30 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-01-30 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-01-30 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-01-30 00:00:00,,,,,,,,,,,,,,,9,,,,,
,,,,2025-01-30 00:00:00,(四)    生產狀況,,,,0,,,,,當日總工時(min),99,NOT ENOUGH,,,,
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註,生產工時,,,,,
2025-01-31 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-01-31 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-01-31 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-01-31 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-01-31 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-01-31 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-01-31 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-01-31 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-01-31 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-01-31 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-01-31 00:00:00,,,,,,,,,,,,,,,9,,,,,
,,,,2025-01-31 00:00:00,(五)    生產狀況,,,,0,,,,,當日總工時(min),99,NOT ENOUGH,,,,
日期,,線別,製令單號,品號,品名,完工日,,工單數量,實際生產,SAP,包裝,進度,料齊日,備註,生產工時,,,,,
2025-02-01 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-02-01 00:00:00,,,91N125020331,91-95148-0110,LEC-iMX6-HS/Konami,2025-02-13 00:00:00,尾數,1300,500,1300,1.4,,2025-01-10 00:00:00,無卡,709,,,,,
2025-02-01 00:00:00,,VIP,91N125020097,92-24305-0110,C809M,2025-02-12 00:00:00,,200,200,200,1.4,,2025-01-20 00:00:00,無卡,289,,,,,
2025-02-01 00:00:00,,,91N125030180,91-95302-3010,THS-nXEL-BT-I,2025-02-12 00:00:00,,50,50,50,1.4,,2025-01-13 00:00:00,無卡,79,,,,,
2025-02-01 00:00:00,,,91N125020162,91-95151-4030,THSF-eBT-B,2025-02-04 00:00:00,,46,46,46,1.4,,2025-01-21 00:00:00,無卡,73.39999999999999,,,,,
2025-02-01 00:00:00,,,91N125020024,91-95182-2010,CM1-86DX3-TM-10_A5,2025-02-10 00:00:00,,101,101,101,1.4,,2025-01-23 00:00:00,無卡,150.39999999999998,,,,,
2025-02-01 00:00:00,,,91N125030067,91-95190-0110,HTS-DN7-B_HS1/Cymer,2025-02-10 00:00:00,,200,200,200,1.4,,2025-01-22 00:00:00,無卡,289,,,,,
2025-02-01 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-02-01 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-02-01 00:00:00,,,,,,,,,,,,,,,9,,,,,
2025-02-01 00:00:00,,,,,,,,,,,,,,,9,,,,,
,,,,2025-02-01 00:00:00,(六)    生產狀況,,,,1097,,,,,當日總工時(min),1634.8000000000002,NOT ENOUGH,,,,
,,,,,,,,總數量,1897,,,,,,3276.8,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,-,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,移除排程,,,,,,,,,,,,,,,,,
