Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,Unnamed: 24,上線時間,結束時間,備註,連板,Initail,Unnamed: 30,重要工單,特採單號
,,,,,,,A,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,,A,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,●,A,,55E125010249,Hagiwara HEL Daughter board,55-E0063-000E,A1,2/20,2/14,22,,40,40,80,29.333333333333332,90,140,2025-02-17 00:00:00,,,,Tensey,1,2025-01-17 00:00:00,,,DEV-0053287、DEV-0053509、DEV-0053572
,,,,,,,A,,59N125020277,Express-CFR-i7-9850HL,59-72135-10D0,A1,2/19,2/14,8,,50,43,93,12.4,60,85,2025-02-17 00:00:00,,,,純SMT,2,2025-01-16 00:00:00,,,
,,,,,,,A,,59N125020158,cExpress-MTL-165H,59-72221-0010,A1,2/19,1/23,14,,55,52,107,24.966666666666665,60,85,2025-02-17 00:00:00,,,,純SMT(2/18 上午接測),2,2025-01-03 00:00:00,,,DEV-0053076
,,,,,,,A,,59N125020157,cExpress-MTL-135U,59-72221-2010,A1,2/19,1/23,14,,55,52,107,24.966666666666665,60,85,2025-02-17 00:00:00,,,,純SMT(2/18 上午接測),2,2025-01-03 00:00:00,,,DEV-0053077
,,,,,,,A,,59N125020156,cExpress-MTL-125H,59-72221-4010,A1,2/19,1/23,14,,60,60,120,28,60,88,2025-02-17 00:00:00,,,,純SMT(2/18 上午接測),2,2025-01-03 00:00:00,,,DEV-0053078
,,,,,,,,,,,,,,,,,,,,,,1263,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,2/14,,E,,59N125020303,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,3/4,2/14,420,1270,45,30,75,525,0,525,2025-02-17 00:00:00,656.25,,,純SMT(2/18上午接測),2,2025-01-06 00:00:00,,,
,,,,,,,,2/17,,,,,,,,,,,Total,,,525,656.25,,,,,,,,,
,,,,,,,B,,55E125040061,t1Express-RLP-i7-13800HRE-VGA,55-72139-J02E,A1,2/19,2/17,6,,55,61,116,11.6,80,91.6,2025-02-18 00:00:00,,,,"Cindy,純SMT",2,2025-02-06 00:00:00,,,DEV-0053234
,,,,,,,B,,59N125010402,cPCI-A3W10,59-65A60-0040,A3,2/20,2/17,144,,30,38,68,163.2,40,203.2,2025-02-18 00:00:00,,,,,2,2025-01-16 00:00:00,,,
,,,,,,,B,,59N125010394,cPCI-A3535ND2,59-31130-0120,A2,2/20,2/17,86,,50,38,88,126.13333333333334,40,166.13333333333333,2025-02-18 00:00:00,,,,"X板86PCS,影響生產進度",2,2025-01-16 00:00:00,,,
,,,,,,,B,,55N125040041,2A405-USB inside MCM-100,55-19015-6020,A3,2/19,2/17,30,,15,16.8,31.8,15.9,60,85,2025-02-18 00:00:00,,,,,2,2024-12-31 00:00:00,,,
,,,,,2/13,,B,,55E125030198,EGX-MXM-T1000/IGT,55-7C003-F01E,A2,2/20,2/13,240,,41,32,73,292,40,332,2025-02-18 00:00:00,,,,"Rory,純SMT(2/21上午接測)",2,2025-02-06 00:00:00,,重要工單,
,,,,,,,B,,59N125010525,EGX-MXM-T1000/Align,59-7C003-A020,A2,2/21,2/17,400,,39.5,35.5,75,500,40,540,2025-02-19 00:00:00,,,,純SMT,2,2025-02-12 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1417.9333333333334,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,,A,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,●,A,,55E125030096,MLC-S ADL MB Dual BIOS,55-A1032-100E,A2,2/21,2/17,15,,73,68,141,35.25,90,140,2025-02-18 00:00:00,,,,Lillian,1,2025-01-24 00:00:00,,重要工單,DEV-0053366
,,,,,1/20,,A,,59N125010248,"SP2-TGL,i5,PCAP,9-36V,W/ IO for STC2",59-A1027-3510,A2,2/20,1/15,9,,62,58,120,18,60,85,2025-02-18 00:00:00,,,,,1,2024-12-17 00:00:00,,,
,,,,,1/16,,A,,55N125020146,"SP-TGL,i7,PCAP,9-36V,EC,TPM,MLC-M",55-A1027-4310,A2,2/19,2/7,11,,62,58,120,22,60,85,2025-02-18 00:00:00,,,,,1,2024-12-26 00:00:00,,,
,,,,,1/16,,A,,55N125020110,"SP-TGL,i7,PCAP,12V,EC,TPM,MLC-M",55-A1027-4210,A2,2/19,2/7,13,,62,58,120,26,60,86,2025-02-18 00:00:00,,,,,1,2024-12-26 00:00:00,,重要工單,
,,,,,,,A,,59N124120215,Q7-AL-E3950-8G-32G-ER,59-76004-2060,A2,2/20,2/17,5,,23.17,20,43.17,3.5975000000000006,60,85,2025-02-18 00:00:00,,,,純SMT,2,2025-01-16 00:00:00,,重要工單,
,,,,,,,A,,59N125030085,t1cExpress-TL-i7-1185GRE,59-72218-4030,A3,2/21,2/5,6,,43,43,86,8.6,60,85,2025-02-18 00:00:00,,,,純SMT,2,2025-01-06 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1346,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,2/14,,E,,59N125020303,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,3/4,2/14,420,1270,45,30,75,525,0,525,2025-02-18 00:00:00,656.25,,,純SMT(2/19上午接測),2,2025-01-06 00:00:00,,,
,,,,,,,,2/18,,,,,,,,,,,Total,,,525,656.25,,,,,,,,,
,,,,,,,B,,55E124120412,Aristocrat Gen10 Backplane,55-79030-004E,A3,2/21,2/18,300,,0,18,18,90,40,130,2025-02-19 00:00:00,,,,Kim,1,2024-12-24 00:00:00,,,
,,,,,2/12,,B,,55E125020126,Q7-EL-6425RE-16G-64G-CT/ACIST,55-76005-410E,A2,2/20,1/13,6,,52,33,85,8.5,60,85,2025-02-19 00:00:00,,,,"Claire,純SMT",2,2025-01-06 00:00:00,,重要工單,
,,,,,2/12,,B,,55E125020095,cExpress-MTL-135H/OLY,55-72221-520E,A1,2/20,2/3,22,,60,60,120,44,60,104,2025-02-19 00:00:00,,,,"Clare,純SMT",2,2025-01-06 00:00:00,,,
,,,,,2/13,,B,,55E125030050,cExpress-BT-E3845/Eaton,55-72209-091E,B3,2/20,2/18,250,,43.1,38,81.1,337.9166666666667,60,397.9166666666667,2025-02-19 00:00:00,,,,"Cindy,純SMT(2/21上午接測)",2,2025-01-09 00:00:00,,,
,,,,,2/13,,B,,55E125020134,cExpress-ALN-N97-4G,55-72220-203E,A2,2/20,2/17,8,,60,55,115,15.333333333333334,80,95.33333333333333,2025-02-19 00:00:00,,,,"Jessie,純SMT",2,2025-01-08 00:00:00,,,DEV-0053120
,,,,,2/13,,B,,55E125020146,cExpress-ALN-N97-4G,55-72220-203E,A2,2/20,2/17,10,,60,55,115,19.166666666666668,20,39.16666666666667,2025-02-19 00:00:00,,,,"Jessie,純SMT",2,2025-01-08 00:00:00,,,DEV-0053131
,,,,,2/12,,B,,59N125010509,Express-SL-i7-6820EQ/Kohala,59-72128-0290,A2,2/21,2/14,62,,76,33,109,112.63333333333334,40,152.63333333333333,2025-02-19 00:00:00,,,,純SMT(2/20上午接測),2,2025-01-16 00:00:00,,重要工單,
,,,,,2/20,,B,,55N125030062,RT ARM iMX8M MB,55-65021-0010,A4,2/24,2/18,239,499,57.4,41,98.4,391.96000000000004,40,431.96000000000004,2025-02-19 00:00:00,,,,,2,2025-02-06 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1436.0100000000002,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A,,第4班開線,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A,,開線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,2/12,●,A,,55E124060055,PCIe Gen5 System carrier,55-96266-000E,A1,2/21,2/17,10,,0,13.33,13.33,2.2216666666666667,90,140,2025-02-19 00:00:00,,,,Emma (71-02402-00Z0 鍚球問題已解),2,2024-12-17 00:00:00,,,DEV-0052932
,,,,,2/13,,A,,55E125010334,LEC-EL-6211E-8G-32G-ER/Sigmatek,55-72513-141E,A2,2/21,2/7,6,,55,36,91,9.1,60,85,2025-02-19 00:00:00,,,,"Claire,純SMT",2,2025-01-15 00:00:00,,重要工單,
,,,,,,,A,,55E125030048,LEC-MTK-I1200-8G-64G-CT,55-72516-200E,A1,2/21,2/17,6,,43,37,80,8,60,85,2025-02-19 00:00:00,,,,"Claire,純SMT",2,2025-02-13 00:00:00,,重要工單,
,,,,,2/13,,A,,55E125010185,FM-300,55-32207-001E,A1,2/21,2/10,6,,15,18,33,3.3,80,85,2025-02-19 00:00:00,,,,"Candace,純SMT",10,2025-01-14 00:00:00,,,DEV-0053365
,,,,,2/20,,A,,59N125010164,xeBP-2301L,59-38208-0020,A2,2/21,2/18,18,,40,40,80,24,60,85,2025-02-19 00:00:00,,,,,1,2024-12-31 00:00:00,,,
,,,,,2/20,,A,,59N125010520,LEC-EL-6425E-8G-64G-ER,59-72513-5020,A2,2/24,2/18,14,,55,36,91,21.233333333333334,60,85,2025-02-19 00:00:00,,,,純SMT,2,2025-01-22 00:00:00,,,
,,,,,2/20,,A,,55N125010325,M9019-66520,55-63622-0070,A5,2/24,2/18,105,,48,38,86,150.5,40,190.5,2025-02-19 00:00:00,,,,,1,2025-01-07 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,785.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,2/14,,E,,59N125020303,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,3/4,2/14,120,1270,45,30,75,150,0,150,2025-02-19 00:00:00,187.5,,,純SMT(2/20上午接測),2,2025-01-06 00:00:00,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,2/14,,E,,55E125020184,Aristocrat Gen10 Config stick,55-79028-005E,A1,2/25,2/10,536,,8,7,15,134,0,134,2025-02-19 00:00:00,191.42857142857144,,,"Kim,純SMT",8,2025-01-14 00:00:00,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,60,,,,,,,,,,
,,,,,2/14,,E,,55E125020234,Aristocrat Gen10 Carrier,55-77522-002E,A2,2/27,2/12,130,830,27.5,38.8,66.3,143.65,0,143.65,2025-02-19 00:00:00,205.21428571428572,,,Kim,1,2025-01-15 00:00:00,,重要工單,
,,,,,,,,2/19,,,,,,,,,,,Total,,,487.65,644.1428571428571,,,,,,,,,
,,,,,2/20,,B,,55N125030062,RT ARM iMX8M MB,55-65021-0010,A4,2/24,2/18,260,499,57.4,41,98.4,426.4,0,426.4,2025-02-20 00:00:00,,,,,2,2025-02-06 00:00:00,,,
,,,,,,,B,,55N125020287,AmITX-KB-G-Q170/ITS i5,55-7A104-2160,A3,2/24,2/19,150,,65.93,58.59,124.52000000000001,311.3,40,351.3,2025-02-20 00:00:00,,,,,1,2025-01-15 00:00:00,,重要工單,
,,,,,2/13,,B,,59N125030032,NVR LED board,59-65A71-0010,A1,3/6,2/18,500,,7,8.5,15.5,129.16666666666666,40,169.16666666666666,2025-02-20 00:00:00,,,,,5,2024-12-31 00:00:00,,,
,,,,,2/13,,B,,55N125010314,cPCI-3520/8400H/M8G,55-31128-0040,A2,2/24,2/19,22,,71,112,183,67.1,60,127.1,2025-02-20 00:00:00,,,,,2,2025-01-21 00:00:00,,,
,,,,,2/13,,B,,59N125020351,EGX-MXM-T1000/Adlink logo,59-7C003-0040,A2,2/25,2/19,112,,41,32,73,136.26666666666668,40,176.26666666666668,2025-02-20 00:00:00,,,,純SMT,2,2025-01-16 00:00:00,,,
,,,,,2/13,,B,,59N125030087,Express-SL-i7-6820EQ,59-72128-00C0,B2,2/24,2/11,6,,72.5,33.3,105.8,10.58,60,85,2025-02-20 00:00:00,,,,純SMT,2,2025-01-09 00:00:00,,,
,,,,,2/13,,B,,59N125020132,Express-DN7-C3808/FJT,59-72132-0120,A2,2/25,2/19,50,100,40,37,77,64.16666666666667,40,104.16666666666667,2025-02-20 00:00:00,,,,純SMT(2/21上午接測),2,2025-01-20 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1439.4,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,,A,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,●,A,,55E124110147,OSM-iMX93-2G-32G-ER,55-76102-000E,A1,2/25,2/19,20,,40,40,80,26.666666666666668,90,140,2025-02-20 00:00:00,,,,"Claire,純SMT",4,2025-02-12 00:00:00,,重要工單,DEV-0053524
,,,,,2/13,,A,,55N125030226,Q7-EL-6425RE-8G-64G-ER,55-76005-1010,A2,2/21,2/19,6,,52,35,87,8.7,80,88.7,2025-02-20 00:00:00,,,,純SMT,2,2025-01-21 00:00:00,,,DEV-0053146
,,,,,2/13,,A,,55N125030167,cPCI-6540/9850HL/M8G,55-31426-0550,A2,2/24,2/19,6,,108,66,174,17.4,60,85,2025-02-20 00:00:00,,,,,1,2025-01-21 00:00:00,,,
,,,,,2/13,,A,,55N125010407,cPCI-3620/E3845/M4G,55-31122-0070,A4,2/21,2/19,10,,40,35,75,12.5,60,85,2025-02-20 00:00:00,,,,,2,2024-12-31 00:00:00,,,
,,,,,2/13,,A,,59N125010407,DB-3NSSD/B/NTPM,59-37581-4010,A3,2/24,2/11,10,,8,8,16,2.6666666666666665,60,85,2025-02-20 00:00:00,,,,,5,2024-12-31 00:00:00,,重要工單,
,,,,,2/13,,A,,59N125020316,UNP 3A488-LPCI,59-12801-1180,B1,2/24,2/19,134,,0,20.1,20.1,44.89,40,85,2025-02-20 00:00:00,,,,,2,2025-02-10 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1348.7,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,2/14,,E,,55E125020234,Aristocrat Gen10 Carrier,55-77522-002E,A2,2/27,2/12,420,830,27.5,38.8,66.3,464.1,0,464.1,2025-02-20 00:00:00,663.0000000000001,,,Kim,1,2025-01-15 00:00:00,,重要工單,
,,,,,,,,2/20,,,,,,,,,,,Total,,,464.1,663.0000000000001,,,,,,,,,
,,,,,2/13,,B,,59N125020132,Express-DN7-C3808/FJT,59-72132-0120,A2,2/25,2/19,50,100,40,37,77,64.16666666666667,0,64.16666666666667,2025-02-21 00:00:00,,,,純SMT(2/21上午接測),2,2025-01-20 00:00:00,,重要工單,
,,,,,,,B,,55E124120413,Aristocrat Gen10 Backplane,55-79030-004E,A3,2/24,2/19,300,,0,18,18,90,40,130,2025-02-21 00:00:00,,,,Kim,1,2024-12-24 00:00:00,,,
,,,,,,,B,,55N124100602,NVR MB w/o PoE ports,55-65537-0120,A2,2/22,2/20,150,,75,115,190,475,40,515,2025-02-21 00:00:00,,,,,1,2025-02-06 00:00:00,,重要工單,
,,,,,2/10,,B,,55N125030119,cPCI-8168A,55-36402-00M0,B2,2/24,2/18,8,,40,58.49,98.49000000000001,13.132000000000001,60,85,2025-02-21 00:00:00,,,,"掃貨驗證料號:76-01402-1370,位置:U31",1,2025-01-15 00:00:00,,重要工單,
,,,,,,,B,,59N125020455,UNP HSL-DI8DO8-C-XN,59-23040-00A0,A2,2/25,2/19,24,,0,8,8,3.2,60,85,2025-02-21 00:00:00,,,,,8,2025-02-12 00:00:00,,重要工單,
,,,,,1/22,,B,,59N125010470,cExpress-TL-i7-1185G7E,59-72218-0040,A3,2/26,2/20,6,,43,43,86,8.6,60,85,2025-02-21 00:00:00,,,,純SMT,2,2025-01-14 00:00:00,,,
,,,,,,,B,,59N125020313,Express-TL-i5-11500HE/PXIe-3977,59-72138-3330,A2,2/25,2/17,16,,51.44,58.62,110.06,29.349333333333334,60,89.34933333333333,2025-02-21 00:00:00,,,,純SMT,2,2025-01-09 00:00:00,,重要工單,
,,,,,2/11,,B,,55N125030151,Express-CFR-i3-9100HL/CM246/FB,55-72135-2220,A1,2/24,2/20,166,,48.68,40.14,88.82,245.73533333333333,40,285.7353333333333,2025-02-21 00:00:00,,,,純SMT,2,2025-01-21 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1339.2513333333334,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A,,第4班開線,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,,A,,55E125010172,cExpress-ALN-N97-4G,55-72220-203E,A2,2/24,2/17,6,,60,55,115,11.5,60,85,2025-02-21 00:00:00,,,,"Jessie,純SMT",2,2025-01-15 00:00:00,,,
,,,,,,,A,,55N125030244,cPCI-3520/2276ME/M16G,55-31128-0B10,A2,2/24,2/20,6,,68,58,126,12.6,80,92.6,2025-02-21 00:00:00,,,,Candace,2,2025-01-22 00:00:00,,,DEV-0052899
,,,,,,,A,,55E125020163,t1nanoX-EL-x6414RE-8G-32G/EMD,55-72307-S00E,A1,2/24,2/20,10,,55,30,85,14.166666666666666,80,94.16666666666667,2025-02-21 00:00:00,,,,"Jessie,純SMT",2,2025-01-14 00:00:00,,,
,,,,,,,A,,55E124120429,OSM-MTK510-2G-32G-CT,55-76103-102E,A1,2/24,2/4,10,,30,40,70,11.666666666666666,80,91.66666666666667,2025-02-21 00:00:00,,,,"Claire,純SMT",4,2025-02-03 00:00:00,,重要工單,DEV-0053457
,,,,,1/22,,A,,55E125020140,LEC-ALN-i3N305-8G-64G-CT,55-72519-002E,A2,2/24,2/3,10,,60,35.8,95.8,15.966666666666667,80,95.96666666666667,2025-02-21 00:00:00,,,,"Claire,純SMT",2,2025-01-08 00:00:00,,重要工單,DEV-0053267
,,,,,1/22,,A,,55E125020141,LEC-ALN-N97-8G-64G-CT,55-72519-101E,A2,2/24,2/5,10,,60,35.8,95.8,15.966666666666667,80,95.96666666666667,2025-02-21 00:00:00,,,,"Claire,純SMT",2,2025-01-08 00:00:00,,重要工單,DEV-0053267
,,,,,1/22,,A,,55E125020142,LEC-ALN-N97-8G-64G-CT,55-72519-101E,A2,2/24,2/5,10,,60,35.8,95.8,15.966666666666667,20,35.96666666666667,2025-02-21 00:00:00,,,,"Claire,純SMT",2,2025-01-08 00:00:00,,重要工單,DEV-0053267
,,,,,2/21,,A,,59N125010328,Express-DN7-C3708/4G/64G/CYMER,59-72132-1330,A2,2/27,2/19,120,200,37,38,75,150,40,190,2025-02-21 00:00:00,,,,純SMT,2,2025-01-20 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,841.3333333333334,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,2/14,,E,,55E125020234,Aristocrat Gen10 Carrier,55-77522-002E,A2,2/27,2/12,280,830,27.5,38.8,66.3,309.4,0,309.4,2025-02-21 00:00:00,442,,,Kim,1,2025-01-15 00:00:00,,重要工單,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,2/14,,E,,59N125030019,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,3/4,2/20,140,1060,45,30,75,175,0,175,2025-02-21 00:00:00,218.75,,,純SMT(2/22上午接測),2,2025-01-15 00:00:00,,,
,,,,,,,,2/21,,,,,,,,,,,Total,,,484.4,660.75,,,,,,,,,
,,,,,,,,,夜班開線8小時,,,,,,,,,,,,,240,,,,,,,,,,
,,,,,,,B,,收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,2/12,,B,,55N125010513,AmITX-KB-G-Q170/ITS i5,55-7A104-2160,A3,2/26,2/19,150,,65.93,58.59,124.52000000000001,311.3,40,351.3,2025-02-22 00:00:00,,,,,1,2025-01-15 00:00:00,,,
,,,,,,,B,,59N125010526,EGX-MXM-T1000/Align,59-7C003-A020,A2,2/26,2/17,520,,39.5,35.5,75,650,40,690,2025-02-22 00:00:00,,,,純SMT,2,2025-02-13 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1311.3,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,夜班開線8小時,,,,,,,,,,,,,240,,,,,,,,,,
,,,,,,,A,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,2/21,,A,,59N125010328,Express-DN7-C3708/4G/64G/CYMER,59-72132-1330,A2,2/27,2/19,80,200,37,38,75,100,0,100,2025-02-22 00:00:00,,,,純SMT,2,2025-01-20 00:00:00,,,
,,,,,,,A,,59N125030211,UNP ECAR-Seatex 2U Engine,59-77200-30E0,A6,2/25,2/20,75,,86,73,159,198.75,40,238.75,2025-02-22 00:00:00,,,,,1,2025-02-05 00:00:00,,,
,,,,,,,A,,59N125030099,Express-SL-i7-6822EQ/Brain,59-72128-1650,B2,2/27,2/18,130,,76,36,112,242.66666666666666,40,282.66666666666663,2025-02-22 00:00:00,,,,純SMT(2/24上午接測),2,2025-01-20 00:00:00,,重要工單,
,,,,,,,A,,59N124040535,COM-HPC-ALT-w/o 10G PHY,59-73102-1050,1A2,2/27,2/10,32,,91,82,173,92.26666666666667,60,152.26666666666665,2025-02-22 00:00:00,,,,,1,2025-01-20 00:00:00,,,DEV-0050604
,,,,,2/18,,A,,59N124120445,UNP T6-DDI,59-79302-0040,B1,2/27,2/3,20,,0,22.38,22.38,7.459999999999999,60,85,2025-02-22 00:00:00,,,,,2,2025-01-14 00:00:00,,,
,,,,,,,A,,59N125030199,Popeye USB3 Type-C,59-63020-0010,A2,2/27,2/21,21,,38,13.3,51.3,17.955,60,85,2025-02-22 00:00:00,,,,,3,2025-01-14 00:00:00,,重要工單,
,,,,,,,A,,59N125030117,DB-VPX6000-SSD,59-37582-0010,A1,2/27,2/20,18,,8,8,16,4.8,60,85,2025-02-22 00:00:00,,,,純SMT,6,2025-01-09 00:00:00,,,
,,,,,1/14,,A,,59N125010359,cExpress-SL-i7-6600U/TPM/ACAL,59-72213-0610,B1,2/27,2/11,14,,59,28,87,20.3,60,85,2025-02-22 00:00:00,,,,純SMT,2,2025-01-09 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1413.6833333333334,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,1/24,,E,,59N125030019,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,3/4,2/20,420,1060,45,30,75,525,0,525,2025-02-22 00:00:00,656.25,,,純SMT(2/24上午接測),2,2025-01-15 00:00:00,,,
,,,,,,,,2/22,,,,,,,,,,,Total,,,525,656.25,,,,,,,,,
,,,,,第三週排程,,,,,,,,,,生產數量,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,,上線時間,結束時間,備註,IE專用,,,,
,,,,,,,B,,設備保養,,,,,,,,,,,0,,480,,,,,,,,,,
,,,,,,,B,,55E124120414,Aristocrat Gen10 Backplane,55-79030-004E,A3,2/26,2/19,300,,0,18,18,90,40,130,2025-02-24 00:00:00,,,,Kim,1,2024-12-24 00:00:00,,,
,,,,,,,B,,55E125020098,AmITX-AD-G-Q670E/ITS i5,55-7B005-020E,A2,2/25,2/19,26,,80,63,143,61.96666666666667,80,141.96666666666667,2025-02-24 00:00:00,,,,Maggie,1,2025-01-14 00:00:00,,重要工單,DEV-0053543
,,,,,,,B,,55E125020131,AmITX-AD-G/Q670E/GOMA,55-7B005-010E,A2,2/26,2/21,12,,80,63,143,28.6,60,88.6,2025-02-24 00:00:00,,,,Maggie,1,2025-01-16 00:00:00,,重要工單,
,,,,,,,B,,59N125020228,MLC-S ADL MB,59-A1032-0010,A1,2/27,2/19,27,,73,68,141,63.45,60,123.45,2025-02-24 00:00:00,,,,,1,2025-01-15 00:00:00,,重要工單,
,,,,,,,B,,59N125020230,"SP2-IMX8-Q, 8GB, 32GB, 12V, Audio, CT",59-A1033-1210,A2,2/27,2/19,56,,26,38,64,59.733333333333334,60,119.73333333333333,2025-02-24 00:00:00,,,,,2,2025-01-09 00:00:00,,重要工單,
,,,,,,,B,,55N125030153,EGW3200 PWR board 90W,55-49072-0010,1A1,2/26,2/21,54,,5.5,5.5,11,9.9,60,85,2025-02-24 00:00:00,,,,,6,2024-12-31 00:00:00,,重要工單,
,,,,,,,B,,59N125010429,UNP aBP-5202AX,59-65438-0090,A2,2/26,2/19,70,,20,20,40,46.666666666666664,40,86.66666666666666,2025-02-24 00:00:00,,,,,2,2025-01-14 00:00:00,,重要工單,
,,,,,,,B,,59N125030230,MXM-T1000,59-7C003-1040,1A2,2/27,2/19,110,,41,32,73,133.83333333333334,40,173.83333333333334,2025-02-24 00:00:00,,,,純SMT,2,2025-01-09 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1429.25,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A,,設備保養,,,,,,,,,,,,,480,,,,,,,,,,
,,,,,,,A,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,,A,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,2/6,,A,,59N125020153,"EMP-510 w/Fan for(i5-1145G7E)_Lan*2,fTPM",59-66046-4210,A4,2/26,2/13,10,,35,60,95,15.833333333333334,60,85,2025-02-24 00:00:00,,,,,1,2025-01-09 00:00:00,,重要工單,
,,,,,2/6,,A,,59N125020430,MLC8 Touch Function Key,59-A3034-0020,A4,2/27,2/19,40,,11.6,8.9,20.5,13.666666666666666,60,85,2025-02-24 00:00:00,,,,純SMT,5,2025-02-06 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1430,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,設備保養,,,,,,,,,,,0,,480,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,2/18,,E,,59N125030019,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,3/4,2/20,80,1060,45,30,75,100,0,100,2025-02-24 00:00:00,125,,,純SMT(2/25上午接測),2,2025-01-15 00:00:00,,,
,,,,,,,,2/24,,,,,,,,,,,Total,,,580,605,,,,,,,,,
,,,,,,,,,第4班開線,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1/21,,B,,55E124120415,Aristocrat Gen10 Backplane,55-79030-004E,A3,3/3,2/19,300,,0,18,18,90,40,130,2025-02-25 00:00:00,,,,Kim,1,2024-12-24 00:00:00,,,
,,,,,,,B,,55N124120468,NVR MB,55-65537-0020,A2,2/26,2/24,150,,71,112,183,457.5,40,497.5,2025-02-25 00:00:00,,,,,1,2025-01-21 00:00:00,,,
