Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,Unnamed: 24,上線時間,結束時間,備註,連板,Initail,Unnamed: 30,重要工單,特採單號
,,,,,7/8,,B,,55E125060218,LEC-iMX8MM-Q-4G-64G-ER/JCI,55-72517-221E,A1,7/21,7/11,16,,28,25,53,14.133333333333333,60,85,2025-07-18 00:00:00,,,,"Claire,純SMT",2,2025-06-27 00:00:00,,,
,,,,,7/15,,B,,59N125070273,LEC-ASL-x7433RE-8G-64G-ER,59-72519-Y020,A2,7/22,7/17,32,40,60,36,96,51.2,60,111.2,2025-07-18 00:00:00,,,,純SMT(7/21上午接測),2,2025-07-04 00:00:00,,重要工單,
,,,,,,,B,,59N125070360,Capsule Axon 2 Serial Daughterboard,59-66876-0010,A2,7/29,7/17,369,,10,11,21,129.15,40,169.15,2025-07-18 00:00:00,,,,,3,2025-06-23 00:00:00,,,
,,,,,7/7,,B,,55N125080130,SEMI-MF CM3-BT4-E3845,55-48104-20A0,A7,7/21,7/17,26,,56,38,94,40.733333333333334,60,100.73333333333333,2025-07-18 00:00:00,,,,,2,2025-06-26 00:00:00,,,
,,,,,,,B,,59N125080250,Express-ID7-D-1746TER-4DIMM,59-72137-5030,A2,7/22,7/17,40,,50,45,95,63.333333333333336,60,123.33333333333334,2025-07-18 00:00:00,,,,純SMT,2,2025-07-04 00:00:00,,重要工單,
,,,,,,,B,,59N125070202,cExpress-EL-X6413E/eDP/Sigmatek,59-72217-1310,A2,7/21,7/17,102,,48,45,93,158.1,40,198.1,2025-07-18 00:00:00,,,,純SMT,2,2025-06-27 00:00:00,,,
,,,,,,,B,,59N125090047,cExpress-KL-i3-7100U/WAT,59-72215-2160,B1,7/23,7/14,110,,56,28,84,154,40,194,2025-07-18 00:00:00,,,,純SMT,2,2025-06-27 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1250.8500000000001,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,●,A,,55E125080120,LTE with M.2 Bkey AFM board for MXA-312M,55-44A03-100E,A1,7/23,7/17,16,,45,45,90,24,90,140,2025-07-18 00:00:00,,,,"May,純SMT",4,2025-07-07 00:00:00,,,DEV-0054876
,,,,,,●,A,,55E125080121,COM Port*4 AFM board for MXA-312M,55-44A03-000E,A1,7/23,7/17,8,,45,45,90,12,90,140,2025-07-18 00:00:00,,,,May,4,2025-07-07 00:00:00,,,DEV-0054876
,,,,,,,A,,55E125080097,Peacock M.2 interposer,55-63648-000E,A1,7/21,7/10,45,,1.52,1.52,3.04,2.2800000000000002,60,85,2025-07-18 00:00:00,,,,"Emma,純SMT",15,2025-07-03 00:00:00,,重要工單,
,,,,,,,A,,55E125080098,Peacock M.2 carrier,55-63649-001E,A2,7/21,7/10,40,,3,3,6,4,60,85,2025-07-18 00:00:00,,,,"Emma,純SMT",8,2025-07-03 00:00:00,,重要工單,
,,,,,,,A,,55E125080099,Peacock TBT Mezz,55-63650-003E,A2,7/21,7/10,38,,10,12,22,13.933333333333334,60,85,2025-07-18 00:00:00,,,,"Emma,純SMT",8,2025-07-03 00:00:00,,重要工單,
,,,,,7/4,,A,,55N125060304,AmITX-CF-G-H310/Aurify,55-7B003-1110,A2,7/23,7/18,7,,66,66,132,15.4,60,85,2025-07-18 00:00:00,,,,,1,2025-06-12 00:00:00,,重要工單,
,,,,,7/11,,A,,59N125090155,Popeye USB3 Type-C,59-63020-0010,A2,7/23,7/17,9,,38,13.3,51.3,7.694999999999999,60,85,2025-07-18 00:00:00,,,,,3,2025-07-04 00:00:00,,重要工單,
,,,,,7/7,,A,,59N125070234,Express-DN7-C3508,59-72132-2080,A2,7/23,7/17,58,,34.1,34.8,68.9,66.60333333333334,60,126.60333333333334,2025-07-18 00:00:00,,,,純SMT,2,2025-06-26 00:00:00,,,
,,,,,7/7,,A,,59N125060319,Express-DN7-C3808,59-72132-0080,A2,7/22,7/2,6,,43.68,40.1,83.78,8.378,80,88.378,2025-07-18 00:00:00,,,,純SMT,2,2025-07-02 00:00:00,,,DEV-0054288
,,,,,,,A,,59N125070407,t1Express-RLP-i7-13800HRE,59-72139-Q010,A1,7/23,7/17,6,,55,61,116,11.6,60,85,2025-07-18 00:00:00,,,,純SMT,2,2025-07-08 00:00:00,,,
,,,,,,,A,,59N125070233,t2nanoX-EL-x6413E-8G-32G,59-72307-Q110,A1,7/23,7/17,6,,41,31.4,72.4,7.24,60,85,2025-07-18 00:00:00,,,,純SMT,2,2025-06-27 00:00:00,,,
,,,,,,,A,,59N125060357,Express-BD74-D1577/TPM2.0/CWC,59-72134-2110,A1,7/22,7/17,6,,43,44,87,8.7,60,85,2025-07-18 00:00:00,,,,純SMT,2,2025-06-20 00:00:00,,重要工單,
,,,,,,,A,,59N125060352,Express-BD74-D1559,59-72134-0060,A1,7/22,7/17,26,,51,50,101,43.766666666666666,60,103.76666666666667,2025-07-18 00:00:00,,,,純SMT,2,2025-06-20 00:00:00,,重要工單,
,,,,,,,A,,59N125080080,Express-BD74-D1577,59-72134-2070,A1,7/22,7/17,6,,44.4,46.7,91.1,9.109999999999998,60,85,2025-07-18 00:00:00,,,,純SMT,2,2025-06-20 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1423.748,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,55E125080221,Aristocrat Gen10 Carrier,55-77522-003E,A2,7/25,6/19,450,1400,27.5,38.8,66.3,497.25,0,497.25,2025-07-18 00:00:00,663,,,Kim,1,2025-07-14 00:00:00,,重要工單,
,,,,,,,,7/18,,,,,,,,,,,Total,,,497.25,663,,,,,,,,,
,,,,,,,B,,,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,B,,,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A,,,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,A,,,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,,7/19,,,,,,,,,,,Total,,,0,,,,,,,,,,
,,,,,第三週排程,,,,,,,,,,生產數量,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
,,,,,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,,上線時間,結束時間,備註,IE專用,,,,
,,,,,,,,,第4班開線,,,,,,,,,,,,,90,2025-07-21 00:00:00,,,,,,,,,
,,,,,,,,,開線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,7/19,,B,,59N125070281,M9019-66501,59-63515-0080,A2,7/23,7/18,20,,0,42,42,14,60,85,2025-07-18 00:00:00,,,,,2,2025-06-17 00:00:00,,重要工單,
,,,,,,,B,,55N125060579,PXIe-8638D,55-38901-1050,A3,7/23,7/17,90,,36,30,66,99,40,139,2025-07-21 00:00:00,,,,,2,2025-06-27 00:00:00,,重要工單,
,,,,,7/3,,B,,59N125080110,UNP aDB-1520,59-65437-0010,A1,7/23,7/18,46,,0,5.46,5.46,4.186,60,85,2025-07-21 00:00:00,,,,,2,2025-06-04 00:00:00,,重要工單,
,,,,,,,B,,59N125070270,"SP-AL,3950,RES,9-36V,w/ IO,TNA",59-A1021-3210,A4,7/23,7/18,50,,48,65,113,94.16666666666667,40,134.16666666666669,2025-07-21 00:00:00,,,,,1,2025-06-17 00:00:00,,,
,,,,,,,B,,55N125080018,"SP-AL,E3930,PCAP,12V,eDP,TPM",55-A1021-0520,A4,7/23,7/18,480,,45,55,100,800,40,840,2025-07-21 00:00:00,,,,,1,2025-06-16 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1403.1666666666667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,7/19,,A,,55E125070189,t1Express-TL-W-11865MLE/Leica,55-72138-L10E,A3,7/22,7/18,2,,51.44,58.62,110.06,3.6686666666666667,60,85,2025-07-18 00:00:00,,,,"Clare,純SMT(不足MOQ,6/3郵件核示)",2,2025-06-03 00:00:00,,,
,,,,,,,A,,55E125060525,cExpress-R8-8645HS,55-72223-201E,A1,7/22,7/16,6,,50,48,98,9.8,80,89.8,2025-07-21 00:00:00,,,,"Jessie,純SMT",2,2025-07-14 00:00:00,,,DEV-0054639
,,,,,,,A,,55E125070206,COM-HPC-ALT,55-73102-0070,1A2,7/22,7/18,5,,91,82,173,14.416666666666666,60,85,2025-07-21 00:00:00,,,,Clare,1,2025-07-03 00:00:00,,,
,,,,,,,A,,59N125070428,EGX-MXM-T1000/Align,59-7C003-A020,A2,7/24,7/11,500,,39.5,35.5,75,625,40,665,2025-07-21 00:00:00,,,,純SMT(7/22上午接測),2,2025-07-03 00:00:00,,,
,,,,,,,A,,59N125070389,RF-100/AVA-1000/X86 M.2 RF board,59-32212-1010,A2,7/25,7/17,12,,10,12,22,4.4,60,85,2025-07-21 00:00:00,,,,純SMT,2,2025-07-03 00:00:00,,,
,,,,,7/3,,A,,59N125060463,LEC-AL-E3940-8G-ER/IVN5,59-72506-5320,B2,7/23,7/18,6,,45,30,75,7.5,60,85,2025-07-21 00:00:00,,,,純SMT,2,2025-06-26 00:00:00,,,
,,,,,,,A,,59N125100070,LEC-EL-6211-8G-128G-TPM-ER,59-72513-1120,A2,7/23,7/16,24,,48,36,84,33.6,60,93.6,2025-07-21 00:00:00,,,,純SMT,2,2025-07-16 00:00:00,,,
,,,,,,,A,,59N125070255,MLC8 Touch Function Key,59-A3034-0020,A4,7/23,7/18,30,,11.6,8.9,20.5,10.25,60,85,2025-07-21 00:00:00,,,,純SMT,5,2025-06-12 00:00:00,,,
,,,,,,,A,,59N125080129,LEC-iMX61-1G-8G-ER,59-72501-3030,A4,7/23,7/18,6,,28,20,48,4.8,60,85,2025-07-21 00:00:00,,,,純SMT,2,2025-06-12 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1388.3999999999999,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,55E125080221,Aristocrat Gen10 Carrier,55-77522-003E,A2,7/25,6/19,450,1400,27.5,38.8,66.3,497.25,0,497.25,2025-07-21 00:00:00,663,,,Kim,1,2025-07-14 00:00:00,,重要工單,
,,,,,,,,7/21,,,,,,,,,,,Total,,,497.25,663,,,,,,,,,
,,,,,,,,,第4班開線,,,,,,,,,,,,,90,2025-07-22 00:00:00,,,,,,,,,
,,,,,,,B,,55N125070355,Express-CFR-i3-9100HL/CM246/FB,55-72135-2220,A1,7/23,7/21,42,,48.68,40.14,88.82,62.17399999999999,60,122.17399999999999,2025-07-22 00:00:00,,,,純SMT(7/23上午接測),2,2025-07-10 00:00:00,,,
,,,,,,,B,,59N125070236,Express-CFR-i7-9850HL,59-72135-10D0,A1,7/24,7/21,6,,50,43,93,9.3,60,85,2025-07-22 00:00:00,,,,純SMT,2,2025-07-11 00:00:00,,重要工單,
,,,,,,,B,,59N125060351,Express-CFR-E-2254ML/TPM2.0/CWC,59-72135-6320,A1,7/28,7/21,300,,50,40,90,450,40,490,2025-07-22 00:00:00,,,,純SMT(7/23上午接測),2,2025-07-10 00:00:00,,重要工單,
,,,,,,,B,,59N125050176,Capsule Axon 2 Mainboard,59-66942-0020,A2,7/24,7/21,540,,25,25,50,450,40,490,2025-07-22 00:00:00,,,,,2,2025-06-16 00:00:00,,重要工單,
,,,,,7/10,,B,,59N125070031,Capsule Axon 2 Mainboard 1-Serial,59-66942-1020,A2,7/24,7/21,150,180,25,25,50,125,40,165,2025-07-22 00:00:00,,,,,2,2025-06-12 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1442.174,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,●,A,,55E125060321,Q7-Base Baytrail,55-96286-000E,B1,7/25,7/21,25,,40,40,80,33.333333333333336,70,140,2025-07-22 00:00:00,,,,Claire,1,2025-07-03 00:00:00,,,
,,,,,,,A,,55E125070179,CSA-7211 MB C627,55-65531-106E,A2,7/23,7/21,17,,120,250,370,104.83333333333333,90,194.83333333333331,2025-07-22 00:00:00,,,,Xuhao,1,2025-07-03 00:00:00,,,
,,,,,,,A,,55E125080055,ADi-BROM-AD-Everi,55-67202-002E,1A2,7/24,7/18,100,,15,15,30,50,60,110,2025-07-22 00:00:00,,,,Maggie,10,2025-06-27 00:00:00,,,
,,,,,,,A,,59N125070088,MXM-A4500-16GB-115W,59-7C004-3120,1A2,7/25,7/14,30,,50,30,80,40,60,100,2025-07-22 00:00:00,,,,純SMT,2,2025-06-16 00:00:00,,,
,,,,,,,A,,59N125080078,ETX-BT-E3815-NO AUDIO,59-71116-E040,B4,7/25,7/21,8,,52.26,43,95.25999999999999,12.701333333333332,60,85,2025-07-22 00:00:00,,,,純SMT,2,2025-06-16 00:00:00,,,
,,,,,7/7,,A,,55N125090017,RISER-CCU01,55-65A30-0010,A1,7/28,7/9,40,,0,5,5,3.3333333333333335,60,85,2025-07-22 00:00:00,,,,,8,2025-06-17 00:00:00,,重要工單,
,,,,,7/10,,A,,59N125070016,CM1-86DX3-2G-STANLEY,59-48012-10B0,A5,7/28,7/21,250,,28,26,54,225,40,265,2025-07-22 00:00:00,,,,,2,2025-06-12 00:00:00,,重要工單,
,,,,,7/10,,A,,59N125080022,EMP-300-CQ CB for (6305E),59-66046-2010,A3,7/28,7/21,125,,40,56.7,96.7,201.45833333333334,40,241.45833333333334,2025-07-22 00:00:00,,,,,1,2025-06-17 00:00:00,,重要工單,
,,,,,7/10,,A,,59N125070312,MXM-RTX3000/Getec,59-7C001-D020,1A2,7/24,7/21,120,140,53,27.3,80.3,160.6,40,200.6,2025-07-22 00:00:00,,,,純SMT(51-7C001-1A20-A1 7/21到廠),2,2025-06-17 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1421.8916666666664,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,55E125080221,Aristocrat Gen10 Carrier,55-77522-003E,A2,7/25,6/19,50,1400,27.5,38.8,66.3,55.25,0,55.25,2025-07-22 00:00:00,73.66666666666667,,,Kim,1,2025-07-14 00:00:00,,重要工單,
,,,,,7/17,,E,,55E125070341,Aristocrat Gen10 Carrier,55-77522-003E,A2,8/5,7/15,400,1200,27.5,38.8,66.3,442,0,442,2025-07-22 00:00:00,589.3333333333334,,,Kim,1,2025-07-15 00:00:00,,重要工單,
,,,,,,,E,FT sch,59E125080177,ADM-Q55LX Main Board,59-65649-002E,,7/29,7/21,,89,,,10,0,,,2025-07-22 00:00:00,,,,測試排程FT schedule (1+N PE驗證),,2025-07-17 00:00:00,,,
,,,,,,,E,FT sch,59E125080178,ADM-Q55LX Daughter Board,59-65A75-002E,,7/29,7/21,,90,,,10,0,,,2025-07-22 00:00:00,,,,測試排程FT schedule (1+N PE驗證),,2025-07-17 00:00:00,,,
,,,,,,,,7/22,,,,,,,,,,,Total,,,497.25,663,,,,,,,,,
,,,,,,,,,第4班開線,,,,,,,,,,,,,90,2025-07-23 00:00:00,,,,,,,,,
,,,,,7/10,,B,,59N125070031,Capsule Axon 2 Mainboard 1-Serial,59-66942-1020,A2,7/24,7/21,30,180,25,25,50,25,0,25,2025-07-22 00:00:00,,,,,2,2025-06-12 00:00:00,,重要工單,
,,,,,,,B,,59N125070065,DLAP-411 CB w/ PSE for NVIDIA Jetson AGX,59-77B07-0020,A1,7/28,7/15,12,,45,50,95,19,60,85,2025-07-23 00:00:00,,,,,1,2025-06-17 00:00:00,,,
,,,,,,,B,,55N125070133,ABX-51G2-MB-C246/Sardinia Audio_Tempo-RS,55-44833-AB20,A5,7/28,7/21,212,,59.6,72.4,132,466.4,40,506.4,2025-07-23 00:00:00,,,,,1,2025-06-23 00:00:00,,,
,,,,,,,B,,59N125040595,Express-CFR-E-2254ML/TPM2.0/CWC,59-72135-6320,A1,7/31,7/21,450,,50,40,90,675,40,715,2025-07-23 00:00:00,,,,純SMT,2,2025-07-11 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1421.4,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7/10,,A,,59N125070312,MXM-RTX3000/Getec,59-7C001-D020,1A2,7/24,7/21,20,140,53,27.3,80.3,26.766666666666666,0,26.766666666666666,2025-07-23 00:00:00,,,,純SMT,2,2025-06-17 00:00:00,,,
,,,,,6/11,●,A,,55E125080079,Hagiwara HEL Main board,55-E0062-001E,A2,7/25,7/22,10,,66,81,147,24.5,90,140,2025-07-23 00:00:00,,,,Evelyn,1,2025-07-02 00:00:00,,重要工單,DEV-0054790(拆單55E125080079+55E125080171)
,,,,,,,A,,55N125070244,cPCI-3520NA/2276ML/M16G,55-31128-0J10,A2,7/24,7/22,6,,68,58,126,12.6,80,92.6,2025-07-23 00:00:00,,,,2pcs需分倉入庫RY05,2,2025-06-17 00:00:00,,,DEV-0054490
,,,,,,,A,,59N125070232,UNP MiniBase-10R,59-77805-0040,B1,7/28,7/22,6,,35,30,65,6.5,60,85,2025-07-23 00:00:00,,,,,1,2025-06-20 00:00:00,,,
,,,,,,,A,,59N125080081,PCIe-8638,59-18903-0030,A4,7/25,7/22,30,,20,20,40,20,60,85,2025-07-23 00:00:00,,,,,2,2025-06-26 00:00:00,,,
,,,,,7/15,,A,,59N125070273,LEC-ASL-x7433RE-8G-64G-ER,59-72519-Y020,A2,7/22,7/17,8,40,60,36,96,12.8,60,85,2025-07-23 00:00:00,,,,"純SMT(7/24上午接測,71-81604-00Z0 7/22到廠)",2,2025-07-04 00:00:00,,重要工單,
,,,,,7/10,,A,,55N125080025,cPCI-A3525KR/G4930E,55-65320-1020,A1,7/24,7/22,198,,54.7,40.6,95.30000000000001,314.49,40,354.49,2025-07-23 00:00:00,,,,,2,2025-06-12 00:00:00,,,
,,,,,7/15,,A,,55N125090036,Express-TL-i5-11500HE/SSM,55-72138-3220,A2,7/28,7/22,250,,51.44,58.62,110.06,458.5833333333333,40,498.5833333333333,2025-07-23 00:00:00,,,,純SMT,2,2025-06-26 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1367.44,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7/17,,E,,55E125070341,Aristocrat Gen10 Carrier,55-77522-003E,A2,8/5,7/15,450,1200,27.5,38.8,66.3,497.25,0,497.25,2025-07-23 00:00:00,663,,,Kim,1,2025-07-15 00:00:00,,重要工單,
,,,,,,,,7/23,,,,,,,,,,,Total,,,497.25,663,,,,,,,,,
,,,,,,,,,第4班開線,,,,,,,,,,,,,90,2025-07-24 00:00:00,,,,,,,,,
,,,,,7/16,,B,,55E125080026,Aristocrat Gen10 Backplane,55-79030-004E,A3,7/31,7/23,700,1022,0,18,18,210,15,225,2025-07-24 00:00:00,,,,Kim,1,2025-06-09 00:00:00,,重要工單,
,,,,,,,B,,55N125070453,EP6200 board,55-A7003-0010,A4,7/28,7/23,101,,37,72,109,183.48333333333332,40,223.48333333333332,2025-07-24 00:00:00,,,,,2,2025-07-15 00:00:00,,,
,,,,,,,B,,55N125070452,PCIex16 riser card,55-A3049-0010,A2,7/28,7/23,100,,20,20,40,66.66666666666667,40,106.66666666666667,2025-07-24 00:00:00,,,,Winnie,2,2025-07-15 00:00:00,,,
,,,,,7/8,,B,,59N125080122,MXM-T1000,59-7C003-1050,1A2,7/29,7/23,100,,41,32,73,121.66666666666667,40,161.66666666666669,2025-07-24 00:00:00,,,,純SMT,2,2025-07-04 00:00:00,,,
,,,,,7/8,,B,,59N125070038,Capsule Axon 2 Mainboard,59-66942-0020,A2,8/1,7/24,660,,25,25,50,550,40,590,2025-07-24 00:00:00,,,,,2,2025-06-23 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1396.8166666666666,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,●,A,,55E125050143,NuBMS-01,55-V0066-000E,A1,7/29,7/23,6,,60,60,120,12,90,140,2025-07-24 00:00:00,,,,Erica,1,2025-06-17 00:00:00,,,DEV-0054682
,,,,,,●,A,,55E124100023,PCIe Gen5 MXM Peripheral CB,55-96264-000E,A1,7/29,7/23,12,,0,13.33,13.33,2.666,90,140,2025-07-24 00:00:00,,,,Emma,2,2025-06-20 00:00:00,,,DEV-0054667
,,,,,,,A,,55E124100407,PCIe Gen5 System carrier,55-96266-001E,A1,7/28,7/23,10,,56.2,30,86.2,14.366666666666667,80,94.36666666666667,2025-07-24 00:00:00,,,,Emma,2,2025-06-26 00:00:00,,,DEV-0054870+DEV-0054814
,,,,,,,A,,59N125080146,DB-3NSSD/B/NTPM,59-37581-4010,A3,7/29,7/23,20,,8,8,16,5.333333333333333,60,85,2025-07-24 00:00:00,,,,,5,2025-06-20 00:00:00,,重要工單,
,,,,,7/8,,A,,59N125080121,STR-TSPI7-070D_Board,59-66544-0010,A2,7/30,7/23,49,,68.4,35.8,104.2,85.09666666666666,40,125.09666666666666,2025-07-24 00:00:00,,,,,1,2025-07-03 00:00:00,,重要工單,
,,,,,,,A,,55E125060457,B&R X20 Edge Motherboard(4G only),55-66946-012E,A1,7/28,7/23,20,,25,30,55,18.333333333333332,60,85,2025-07-24 00:00:00,,,,Erica (83-01959-07F0 中午前到廠，下午上線),2,2025-06-25 00:00:00,,,
,,,,,7/7,,A,,59N125050523,UNP Express-BASE6,59-77104-00G0,B1,7/29,7/23,6,,20,73.9,93.9,9.390000000000002,60,85,2025-07-24 00:00:00,,,,,1,2025-07-03 00:00:00,,,
,,,,,7/8,,A,,59N125080071,UNP Seatex 2U EL MKD,59-79001-1020,1A1,7/30,7/23,60,,0,15,15,15,40,85,2025-07-24 00:00:00,,,,,1,2025-07-03 00:00:00,,重要工單,
,,,,,7/8,,A,,59N125060435,I-Pi SMARC Plus,59-77A07-0050,A3,7/30,7/23,70,,21,26,47,54.833333333333336,40,94.83333333333334,2025-07-24 00:00:00,,,,,2,2025-07-03 00:00:00,,,
,,,,,7/8,,A,,59N125080125,I-Pi SMARC Plus X,59-77A07-5010,A3,7/30,7/23,56,,26,21,47,43.86666666666667,60,103.86666666666667,2025-07-24 00:00:00,,,,,2,2025-07-03 00:00:00,,,
,,,,,7/8,,A,,59N125070308,ETX-BT-E3815-NO AUDIO/SRC5,59-71116-E510,B4,7/28,7/23,50,,51,33,84,70,60,130,2025-07-24 00:00:00,,,,純SMT,2,2025-06-26 00:00:00,,重要工單,
,,,,,7/24,,A,,59N125080243,t1cExpress-EL-x6425RE,59-72217-9040,A2,7/28,7/24,84,,44.6,51.8,96.4,134.96,40,174.96,2025-07-24 00:00:00,,,,純SMT,2,2025-07-17 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1403.1233333333334,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7/17,,E,,55E125070341,Aristocrat Gen10 Carrier,55-77522-003E,A2,8/5,7/15,350,1200,27.5,38.8,66.3,386.75,0,386.75,2025-07-24 00:00:00,515.6666666666666,,,Kim,1,2025-07-15 00:00:00,,重要工單,
,,,,,7/17,,E,,55E125070340,Aristocrat Gen10 Carrier,55-77522-003E,A2,8/14,7/15,100,2100,27.5,38.8,66.3,110.5,0,110.5,2025-07-24 00:00:00,147.33333333333334,,,Kim,1,2025-07-15 00:00:00,,重要工單,
,,,,,7/25,,E,FT sch,59E125080178,ADM-Q55LX Daughter Board,59-65A75-002E,,7/29,7/21,60,90,,,10,600,,,2025-07-24 00:00:00,,,,測試排程FT schedule ,,2025-07-17 00:00:00,,,
,,,,,,,,7/24,,,,,,,,,,,Total,,,497.25,663,,,,,,,,,
,,,,,,,,,第4班開線,,,,,,,,,,,,,90,2025-07-25 00:00:00,,,,,,,,,
,,,,,,,B,,59N125080041,Express-CFR-i7-9850HE/EP6200/HHC,59-72135-0260,A1,7/30,7/18,100,,49,43,92,153.33333333333334,40,193.33333333333334,2025-07-25 00:00:00,,,,純SMT(7/28上午接測),2,2025-07-10 00:00:00,,重要工單,
,,,,,,,B,,59N125060527,Express-CFR-E-2254ML/TPM2.0/CWC,59-72135-6320,A1,8/6,7/21,200,,50,40,90,300,40,340,2025-07-25 00:00:00,,,,純SMT,2,2025-07-11 00:00:00,,重要工單,
,,,,,7/10,,B,,59N125080114,xeBP-2785,59-38210-0050,A5,7/29,7/24,18,,61.3,44.2,105.5,31.65,60,91.65,2025-07-25 00:00:00,,,,,1,2025-06-16 00:00:00,,重要工單,
,,,,,7/8,,B,,59N125080038,EGX-MXM-T1000/Align,59-7C003-A020,A2,7/30,7/24,500,,39.5,35.5,75,625,40,665,2025-07-25 00:00:00,,,,純SMT,2,2025-07-03 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1379.9833333333333,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,7/7,●,A,,55E125070145,Jetson Orin NX/Nano Carrier BD,55-77B08-000E,A1,7/30,7/11,4,,33.7,30.2,63.900000000000006,4.260000000000001,90,140,2025-07-25 00:00:00,,,,Tanya(51-77B08-0A10-A0 change to  51-77B08-0A10-B1),1,2025-06-12 00:00:00,,重要工單,DEV-0054900
,,,,,7/7,●,A,,55E125080149,DLAP-212 CB,55-77B08-100E,A1,7/30,7/11,12,,33.7,30.2,63.900000000000006,12.780000000000001,90,140,2025-07-25 00:00:00,,,,Tanya(51-77B08-0A10-A0 change to  51-77B08-0A10-B1),1,2025-06-12 00:00:00,,重要工單,DEV-0054900
,,,,,,,A,,55E125050034,Redflex CCI-EXT,55-66823-001E,A2,7/28,7/24,50,,0,16,16,13.333333333333334,60,85,2025-07-25 00:00:00,,,,Karen,2,2025-06-12 00:00:00,,重要工單,
,,,,,,,A,,55E125060191,Redflex CCI,55-66822-002E,A2,7/28,7/24,50,,0,28,28,23.333333333333332,60,85,2025-07-25 00:00:00,,,,Karen,2,2025-06-12 00:00:00,,重要工單,
,,,,,7/10,,A,,55E125050032,Redflex DC-DC PSU board,55-66932-000E,A1,7/28,7/24,46,,10,18,28,21.466666666666665,40,85,2025-07-25 00:00:00,,,,Karen,1,2025-06-12 00:00:00,,重要工單,
,,,,,,,A,,55N125060361,ADi-BA3G-CL/H420E/8MB/AGS,55-7B500-1110,A3,7/28,7/24,5,,79.52,98.01,177.53,14.794166666666666,60,85,2025-07-25 00:00:00,,,,,1,2025-06-16 00:00:00,,,
,,,,,7/15,,A,,59N125060590,Express-ID7-D-1732TE-4DIMM,59-72137-2030,A2,7/30,7/18,6,,46.8,45,91.8,9.18,60,85,2025-07-25 00:00:00,,,,純SMT,2,2025-07-09 00:00:00,,,
