Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,Unnamed: 24,上線時間,結束時間,備註,連板,Initail,Unnamed: 30,重要工單,特採單號
,,,,,,,B,,59N125020492,MLC-S ADL MB,59-A1032-0020,A1,3/24,3/14,102,,73,68,141,239.7,40,279.7,2025-03-17 00:00:00,,,,,1,2025-02-24 00:00:00,,重要工單,
,,,,,,,B,,55N125030467,cPCI-3620/E3845/M4G/NM,55-31122-1620,A4,3/18,3/10,52,,46,39,85,73.66666666666667,60,133.66666666666669,2025-03-17 00:00:00,,,,,2,2025-03-11 00:00:00,,,
,,,,,3/11,,B,,59N124110209,"SP2-IMX8-Q, 2GB, 32GB, 12V, CT1",59-A1033-0020,A2,3/19,3/6,28,,26,36,62,28.933333333333334,60,88.93333333333334,2025-03-17 00:00:00,,,,,2,2025-01-16 00:00:00,,,
,,,,,3/11,,B,,59N125020456,t1Express-RLP-i7-13800HRE,59-72139-Q010,A1,3/19,3/14,8,,55,61,116,15.466666666666667,60,85,2025-03-17 00:00:00,,,,純SMT,2,2025-03-11 00:00:00,,,
,,,,,3/11,,B,,55N125030187,PXIe Type-6 Gen3 CB,55-38008-0030,A1,3/19,3/11,59,,40,39,79,77.68333333333334,40,117.68333333333334,2025-03-17 00:00:00,,,,,1,2025-02-07 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1432.2666666666669,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,2/25,,A,,55E124060315,COM-HPC-mMTL-155H-Ultra7-28W-32G,55-73600-201E,A1,3/18,3/14,6,,60,48,108,10.8,80,90.8,2025-03-17 00:00:00,,,,"Clare,純SMT",2,2025-02-05 00:00:00,,,DEV-0053687
,,,,,3/12,,A,,55E125040103,COM-HPC-ALT-w/o 10G PHY,55-73102-1050,1A2,3/20,2/7,10,,91,82,173,28.833333333333332,60,88.83333333333333,2025-03-17 00:00:00,,,,Clare,1,2025-02-17 00:00:00,,,
,,,,,3/12,,A,,55E125010302,Aristocrat Gen10 Backplane,55-79030-004E,A3,3/20,2/21,300,,0,18,18,90,40,130,2025-03-17 00:00:00,,,,Kim,1,2025-01-07 00:00:00,,,
,,,,,3/12,,A,,55N125020359,SEMI-MF DB-3620L2,55-37583-0030,A3,3/19,3/12,100,,8.5,24.7,33.2,55.33333333333334,40,95.33333333333334,2025-03-17 00:00:00,,,,,2,2025-02-07 00:00:00,,重要工單,
,,,,,3/10,,A,,55N125040067,SDAQ-210 Series CB,55-19700-5010,A4,3/19,2/21,60,,24.96,27.66,52.620000000000005,52.620000000000005,40,92.62,2025-03-17 00:00:00,,,,,2,2025-02-07 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1363.0866666666666,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,2/20,,E,,59N125020459,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,3/31,3/12,420,1196,45,30,75,525,0,525,2025-03-17 00:00:00,656.25,,,純SMT(3/17上午接測),2,2025-02-10 00:00:00,,,
,,,,,,,,3/17,,,,,,,,,,,Total,,,525,656.25,,,,,,,,,
,,,,,,,,,第4班開線,,,,,,,,,,,,,,,,,,,,,,,
,,,,,3/11,,B,,55E125030145,MLC-S ADL MB Dual BIOS,55-A1032-100E,A2,3/20,3/11,40,,73,68,141,94,60,154,2025-03-18 00:00:00,,,,Lillian,1,2025-02-17 00:00:00,,重要工單,DEV-0053425
,,,,,3/11,,B,,55N125020111,MLC-M full I/O board,55-A2048-1010,A4,3/20,2/26,92,,20,20,40,61.333333333333336,40,101.33333333333334,2025-03-18 00:00:00,,,,,2,2025-01-16 00:00:00,,重要工單,
,,,,,3/11,,B,,59N125010020,DLAP-211 CB NX/Nano without AFM,59-77B05-0060,A2,3/20,3/13,70,,30,33,63,73.5,40,113.5,2025-03-18 00:00:00,,,,,2,2025-02-07 00:00:00,,重要工單,
,,,,,3/11,,B,,59N125030468,MXM-RTX3000/Getec,59-7C001-D020,1A2,3/20,3/17,88,,53,27.3,80.3,117.77333333333333,40,157.7733333333333,2025-03-18 00:00:00,,,,純SMT,2,2025-02-20 00:00:00,,重要工單,
,,,,,2/21,,B,,55N125040004,CM4-SL2-WiTronix,55-48106-0070,A2,3/19,3/17,129,,58.2,52,110.2,236.93,40,276.93,2025-03-18 00:00:00,,,,,1,2025-02-21 00:00:00,,,
,,,,,2/21,,B,,59N125030296,LEC-iMX64-C2-2G-0G-CT,59-72501-6040,A6,3/21,3/10,630,,28.6,20,48.6,510.3,40,550.3,2025-03-18 00:00:00,,,,純SMT,2,2025-01-16 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1353.8366666666666,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,3/17,,A,,55E125030095,cExpress-MTL-135H/OLY,55-72221-520E,A1,3/19,3/10,6,,60,60,120,12,60,85,2025-03-17 00:00:00,,,,"Cindy,純SMT",2,2025-02-05 00:00:00,,,
,,,,,2/21,,A,,55E125010268,ADi-BA3G-AD-Everi,55-67302-001E,A1,3/20,3/17,30,,66,92,158,79,60,139,2025-03-18 00:00:00,,,,Maggie,1,2025-02-18 00:00:00,,重要工單,DEV-0053308
,,,,,2/21,,A,,59N125030183,UNP PB-2780,59-38204-0050,A3,3/20,3/5,30,,15,20,35,17.5,60,85,2025-03-18 00:00:00,,,,,2,2025-02-07 00:00:00,,,
,,,,,3/13,,A,,59N125030487,CM1-86DX3-2G-STANLEY,59-48012-10B0,A5,3/20,3/17,34,,28,26,54,30.6,60,90.6,2025-03-18 00:00:00,,,,,2,2025-03-11 00:00:00,,,
,,,,,2/21,,A,,55N125030091,SEMI-MF 8A565-PXI,55-36951-0050,A2,3/19,2/17,30,,40,40,80,40,40,85,2025-03-18 00:00:00,,,,,1,2025-01-09 00:00:00,,,
,,,,,,,A,,59N125030523,Express-DN7-C3708/4G/64G/CYMER,59-72132-1330,A2,3/20,3/17,48,,37,38,75,60,60,120,2025-03-18 00:00:00,,,,純SMT,2,2025-03-14 00:00:00,,,
,,,,,3/11,,A,,59N125030076,EGX-MXM-A4500-16GB-80W/Adlink logo,59-7C004-2020,A2,3/20,3/17,30,,50,30,80,40,60,85,2025-03-18 00:00:00,,,,純SMT,2,2025-02-20 00:00:00,,,
,,,,,2/21,,A,,59N125040043,Express-CF-i3-8100H/Atoll,59-72131-2250,A2,3/20,3/3,20,,53,35,88,29.333333333333332,60,89.33333333333333,2025-03-18 00:00:00,,,,純SMT,2,2025-02-07 00:00:00,,重要工單,
,,,,,3/11,,A,,59N125030161,EGX-MXM-A1000-4G-60W/Adlink logo,59-7C005-1010,A2,3/20,3/10,24,,25,27,52,20.8,60,85,2025-03-18 00:00:00,,,,純SMT,2,2025-02-20 00:00:00,,重要工單,
,,,,,2/21,,A,,59N124120175,EGX-MXM-RTX3000/Adlink logo,59-7C001-0030,A2,3/21,1/15,30,,72,33,105,52.5,60,112.5,2025-03-18 00:00:00,,,,純SMT,2,2024-12-12 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1006.4333333333334,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,2/20,,E,,59N125020459,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,3/31,3/12,136,1196,45,30,75,170,0,170,2025-03-18 00:00:00,212.5,,,純SMT(3/18上午接測),2,2025-02-10 00:00:00,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,E,,55N125030415,Aristocrat Gen10 Config stick,55-79028-0010,A1,3/28,3/10,1000,,8,7,15,192,0,192,2025-03-18 00:00:00,274.2857142857143,,,純SMT,8,2025-02-21 00:00:00,,,
,,,,,,,,3/18,,,,,,,,,,,Total,,,362,486.7857142857143,,,,,,,,,
,,,,,,,,,第4班開線,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,B,,55E125020366,EGX-MXM-T1000/IGT,55-7C003-F03E,A2,3/20,3/17,200,,41,32,73,243.33333333333334,40,283.33333333333337,2025-03-19 00:00:00,,,,"Rory,純SMT",2,2025-03-12 00:00:00,,,
,,,,,2/21,,B,,59N125040008,NVR LED board,59-65A71-0010,A1,3/25,3/11,350,,7,8.5,15.5,90.41666666666667,40,130.41666666666669,2025-03-19 00:00:00,,,,,5,2025-02-17 00:00:00,,,
,,,,,3/11,,B,,59N125020470,NVR LED board,59-65A71-0010,A1,3/26,3/11,300,,7,8.5,15.5,77.5,0,77.5,2025-03-19 00:00:00,,,,,5,2025-02-17 00:00:00,,,
,,,,,3/10,,B,,59N125030378,ETX-BT-E3815-NO AUDIO,59-71116-E040,B4,3/26,3/18,110,,52.26,43,95.25999999999999,174.64333333333332,40,214.64333333333332,2025-03-19 00:00:00,,,,純SMT(3/20上午接測),2,2025-02-26 00:00:00,,,
,,,,,2/21,,B,,59N125020419,LEC-EL-6211E-4G-32G-ER/Sigmatek,59-72513-1220,A2,3/28,3/10,400,,61,38,99,660,40,700,2025-03-19 00:00:00,,,,純SMT,2,2025-02-07 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1405.8933333333334,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,3/10,●,A,,55E125020155,OLY-IF Test Board,55-79430-000E,A1,3/24,3/13,18,,40,40,80,24,90,140,2025-03-19 00:00:00,,,,Clare,6,2025-02-26 00:00:00,,,DEV-0053636
,,,,,,,A,,55E125020222,AG10 Tester adapter board 494517,55-96273-000E,A1,3/21,2/21,100,,0,40,40,66.66666666666667,40,106.66666666666667,2025-03-19 00:00:00,,,,Cindy,3,2025-02-05 00:00:00,,,
,,,,,,,A,,55E125040047,Express-CF-i7-8850H/mDP/ETC,55-72601-010E,A1,3/20,3/18,60,,45,38,83,83,40,123,2025-03-19 00:00:00,,,,Clare,2,2025-02-13 00:00:00,,,
,,,,,,,A,,59N125040138,PCM-7230+,59-12304-0030,A1,3/21,3/17,16,,0,20,20,5.333333333333333,60,85,2025-03-19 00:00:00,,,,,2,2025-02-07 00:00:00,,重要工單,
,,,,,,,A,,59N125050027,UNP PB-2719A,59-37569-0020,A1,3/21,3/18,16,,12.96,0,12.96,3.4560000000000004,60,85,2025-03-19 00:00:00,,,,,2,2025-02-07 00:00:00,,重要工單,
,,,,,,,A,,59N125050243,M9049A,59-63304-0040,A3,3/21,3/18,24,,20,20,40,16,60,85,2025-03-19 00:00:00,,,,,2,2025-03-11 00:00:00,,,
,,,,,,,A,,55N125040111,ROScube-X 590 MB w/o extension box,55-R1002-0010,A1,3/20,3/17,5,,41,63.6,104.6,8.716666666666667,60,85,2025-03-19 00:00:00,,,,,1,2025-02-07 00:00:00,,重要工單,
,,,,,,,A,,59N125030157,DLAP-411 CB for NVIDIA Jetson AGX Orin,59-77B07-1020,A1,3/21,3/18,16,,38,62,100,26.666666666666668,60,86.66666666666667,2025-03-19 00:00:00,,,,,1,2025-02-07 00:00:00,,重要工單,
,,,,,3/10,,A,,59N125030438,Capsule Axon 2 Mainboard,59-66942-0020,A2,3/25,3/7,160,,25,25,50,133.33333333333334,40,173.33333333333334,2025-03-19 00:00:00,,,,,2,2025-02-26 00:00:00,,,
,,,,,,,A,,55N125030283,cPCI-3520/9850HL/M16G,55-31128-0340,A2,3/21,3/18,10,,70,60,130,21.666666666666668,60,85,2025-03-19 00:00:00,,,,,2,2025-02-22 00:00:00,,,
,,,,,,,A,,55N125040057,cPCI-6540V/9850HL/M16G,55-31426-1070,A2,3/21,3/18,5,,108,66,174,14.5,60,85,2025-03-19 00:00:00,,,,,1,2025-02-22 00:00:00,,,
,,,,,,,A,,59N124120257,EGX-MXM-A4500-16GB-115W/Adlink logo,59-7C004-3020,A2,3/24,3/18,50,,47,25,72,60,60,120,2025-03-19 00:00:00,,,,純SMT,2,2025-02-17 00:00:00,,重要工單,
,,,,,2/21,,A,,59N125020356,MLC8 Touch Function Key,59-A3034-0020,A4,3/25,3/18,250,,11.6,8.9,20.5,85.41666666666667,40,125.41666666666667,2025-03-19 00:00:00,,,,純SMT,5,2025-02-07 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1385.0833333333335,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,雷雕機試驗,,,,,,,,,,,,,240,,,,,雷雕機新增功能測試,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,,,0,,,,,,,,,,
,,,,,,,E,,91R125030067,T650QVN07.5/55.65T55.S69/EC code: 06,91-E0053-0010,A1,4/10,3/17,60,,,,,,,4.2,2025-03-19 00:00:00,6.000000000000001,,,重工包裝,1,2025-03-12 00:00:00,,,
,,,,,,,E,,91R125030068,T650QVN07.5/55.65T55.S70/EC code: 04,91-E0054-0010,A1,4/10,3/17,61,,,,,,,4.2700000000000005,2025-03-19 00:00:00,6.100000000000001,,,重工包裝,1,2025-03-12 00:00:00,,,
,,,,,,,E,,91R125030069,T650QVN07.5/55.65T55.S71/EC code: 06,91-E0055-0010,A1,4/10,3/17,60,,,,,,,4.2,2025-03-19 00:00:00,6.000000000000001,,,重工包裝,1,2025-03-12 00:00:00,,,
,,,,,,,E,,91R125030070,T650QVN07.5/55.65T55.S72/EC code: 04,91-E0056-0010,A1,4/10,3/17,61,,,,,,,4.2700000000000005,2025-03-19 00:00:00,6.100000000000001,,,重工包裝,1,2025-03-12 00:00:00,,,
,,,,,,,E,,91R125030089,M315QVR01.0-55.31M05.S01,91-E0042-0010,A1,4/10,3/18,82,,,,,,,5.74,2025-03-19 00:00:00,8.200000000000001,,,重工包裝,1,2025-03-12 00:00:00,,,
,,,,,,,E,,91R125030090,M315QVR01.0-55.31M05.S02,91-E0043-0010,A1,4/10,3/18,78,,,,,,,5.460000000000001,2025-03-19 00:00:00,7.800000000000002,,,重工包裝,1,2025-03-12 00:00:00,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,E,,91N125040251,M315QVR01.0-55.31M05.S01,91-E0042-0010,A1,4/10,3/18,976,,0,8.5,8.5,138.26666666666668,0,138.26666666666668,2025-03-19 00:00:00,197.52380952380955,,,,1,2025-03-14 00:00:00,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,E,,91N125040253,M315QVR01.0-55.31M05.S02,91-E0043-0010,A1,4/10,3/18,980,,0,8.5,8.5,138.83333333333334,0,138.83333333333334,2025-03-19 00:00:00,198.33333333333337,,,,1,2025-03-14 00:00:00,,,
,,,,,,,,3/19,,,,,,,,,,,Total,,,545.24,635.8571428571429,,,,,,,,,
,,,,,3/11,,B,,55E125010299,Aristocrat Gen10 Backplane,55-79030-004E,A3,3/13,2/21,670,,0,18,18,201,40,241,2025-03-20 00:00:00,,,,Kim,1,2025-01-07 00:00:00,,,
,,,,,3/11,,B,,55N125030126,cPCI-A3525KR/G4930E,55-65320-1020,A1,3/21,3/19,198,,54.7,40.6,95.30000000000001,314.49,40,354.49,2025-03-20 00:00:00,,,,,2,2025-02-06 00:00:00,,,
,,,,,3/11,,B,,59N125030194,xeBP-2785,59-38210-0050,A5,3/24,3/13,30,,61.3,44.2,105.5,52.75,40,92.75,2025-03-20 00:00:00,,,,,1,2025-02-11 00:00:00,,重要工單,
,,,,,3/11,,B,,59N125030250,Express-SL-i5-6440EQ/Redflex Nirvana,59-72128-2330,A3,3/24,3/17,50,,68,35,103,85.83333333333333,60,145.83333333333331,2025-03-20 00:00:00,,,,純SMT,2,2025-02-22 00:00:00,,重要工單,
,,,,,2/25,,B,,59N125030298,LEC-iMX64-C2-2G-0G-CT,59-72501-6040,A6,3/26,3/10,630,,28.6,20,48.6,510.3,40,550.3,2025-03-20 00:00:00,,,,純SMT,2,2025-01-16 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1384.3733333333332,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,3/10,●,A,,55E125020153,OLY-CM Test Board,55-79427-000E,A1,3/25,3/19,18,,40,40,80,24,90,140,2025-03-20 00:00:00,,,,Clare,6,2025-02-26 00:00:00,,,DEV-0053638
,,,,,,,A,,55E125030161,AMSTX-CFP12-Q370/i7/M32G/S512G/D-Fend,55-7A106-660E,A4,3/24,3/18,5,,73,65,138,11.5,60,85,2025-03-20 00:00:00,,,,Pinky,1,2025-02-20 00:00:00,,重要工單,
,,,,,,,A,,59N125040089,cExpress-SL-i3-6100U,59-72213-20B0,B1,3/25,3/11,6,,56.2,28,84.2,8.42,60,85,2025-03-20 00:00:00,,,,純SMT,2,2025-02-20 00:00:00,,,
,,,,,,,A,,59N125050033,PB-2785,59-38211-0020,A2,3/25,3/18,22,,0,40,40,14.666666666666666,60,85,2025-03-20 00:00:00,,,,,2,2025-02-11 00:00:00,,重要工單,
,,,,,,,A,,59N125030341,LEC-BTS1-2G-ER,59-72502-2030,B1,3/24,3/17,10,,30.59,20,50.59,8.431666666666667,60,85,2025-03-20 00:00:00,,,,純SMT,2,2025-02-22 00:00:00,,,
,,,,,,,A,,59N125030246,t1cExpress-TL-i7-1185GRE,59-72218-4030,A3,3/24,3/13,6,,43,43,86,8.6,60,85,2025-03-20 00:00:00,,,,純SMT,2,2025-02-22 00:00:00,,,
,,,,,,,A,,59N125030292,Express-TL-i7-11850HE,59-72138-2060,A2,3/24,3/18,5,,51.4,58.6,110,9.166666666666666,60,85,2025-03-20 00:00:00,,,,純SMT,2,2025-02-22 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,E,,91N125030277,T650QVN07.5/55.65T55.S69/EC code: 06,91-E0053-0010,A1,4/10,3/19,3952,,0,6,6,395.2,0,395.2,2025-03-20 00:00:00,564.5714285714286,,,,1,2025-03-12 00:00:00,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,E,,91N125030278,T650QVN07.5/55.65T55.S70/EC code: 04,91-E0054-0010,A1,4/10,3/19,648,3952,0,6,6,64.8,0,64.8,2025-03-20 00:00:00,92.57142857142857,,,,1,2025-03-12 00:00:00,,,
,,,,,,,,3/20,,,,,,,,,,,Total,,,460,657.1428571428571,,,,,,,,,
,,,,,,,,,第4班開線,,,,,,,,,,,,,,,,,,,,,,,
,,,,,3/11,,B,,55N125020358,cPCI-3620/E3845/M4G/NM,55-31122-1620,A4,3/22,3/17,100,,46,39,85,141.66666666666666,40,181.66666666666666,2025-03-21 00:00:00,,,,,2,2025-02-11 00:00:00,,,
,,,,,3/13,,B,,59N125020489,Capsule Axon 2 Mainboard,59-66942-0020,A2,3/25,3/5,180,,25,25,50,150,40,190,2025-03-21 00:00:00,,,,,2,2025-02-26 00:00:00,,,
,,,,,3/13,,B,,59N125020490,Capsule Axon 2 Mainboard 1-Serial,59-66942-1020,A2,3/25,3/5,250,,25,25,50,208.33333333333334,40,248.33333333333334,2025-03-21 00:00:00,,,,,2,2025-02-26 00:00:00,,,
,,,,,3/11,,B,,59N125010511,Express-SL-i7-6820EQ/Kohala,59-72128-0290,A2,3/25,3/20,26,,76,33,109,47.233333333333334,60,107.23333333333333,2025-03-21 00:00:00,,,,純SMT,2,2025-02-11 00:00:00,,重要工單,
,,,,,3/11,,B,,59N125040020,Express-SL-i7-6822EQ/Brain,59-72128-1650,B2,3/27,3/17,120,,76,36,112,224,40,264,2025-03-21 00:00:00,,,,純SMT,2,2025-02-13 00:00:00,,,
,,,,,3/13,,B,,55N125040048,Express-TL-i5-11500HE/SSM,55-72138-3220,A2,3/22,3/20,200,250,51.44,58.62,110.06,366.8666666666667,40,406.8666666666667,2025-03-21 00:00:00,,,,純SMT,2,2025-02-25 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1398.1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,3/11,●,A,,55E125020204,OLY-DP Test Board,55-79429-000E,A1,3/26,3/20,20,,40,40,80,26.666666666666668,90,140,2025-03-21 00:00:00,,,,Clare,2,2025-02-26 00:00:00,,,DEV-0053637
,,,,,,●,A,,55E125020232,Bayer NGCT SCP C/B,55-77525-000E,A1,3/26,3/20,16,,60,60,120,32,90,140,2025-03-21 00:00:00,,,,Claire(位置LED1902，指定使用06-LH31C-0400),1,2025-03-11 00:00:00,,,DEV-0053634(合併55E125020232+55E125040055)
,,,,,,●,A,,55E125020327,Bayer NGCT SCP C/B,55-77525-000E,A1,3/26,3/20,6,,60,60,120,12,20,32,2025-03-21 00:00:00,,,,Claire(位置LED1902，指定使用06-LA196-4400),1,2025-03-11 00:00:00,,,DEV-0053634
,,,,,,,A,,55E125020233,LEC-IMX8MP-Q-8G-256G-TPM-CT/Bay,55-72512-810E,A2,3/24,3/10,16,,34.1,23.4,57.5,15.333333333333334,60,85,2025-03-21 00:00:00,,,,"Claire,純SMT",2,2025-02-20 00:00:00,,重要工單,
,,,,,3/11,,A,,55E124070025,Peacock M.2 interposer,55-63648-000E,A1,3/24,3/10,45,,1.52,1.52,3.04,2.2800000000000002,60,85,2025-03-21 00:00:00,,,,"Emma,純SMT",15,2025-02-17 00:00:00,,重要工單,
,,,,,3/19,,A,,55E125020135,Aristocrat Gen10 Backplane,55-79030-004E,A3,3/27,3/6,300,,0,18,18,90,40,130,2025-03-21 00:00:00,,,,Kim,1,2025-01-07 00:00:00,,,
,,,,,2/27,,A,,55N125030227,cPCI-3630/E3930/M4G/non J2,55-31125-0930,A2,3/24,3/17,52,,48.01,37.47,85.47999999999999,74.08266666666665,60,134.08266666666665,2025-03-21 00:00:00,,,,,2,2025-02-18 00:00:00,,,
,,,,,3/11,,A,,59N125030153,"ABX-220-EHL/SRDNA, X02",59-44835-AC50,A2,3/25,3/19,50,,75.26,86.92,162.18,135.15,40,175.15,2025-03-21 00:00:00,,,,,1,2025-02-24 00:00:00,,重要工單,
,,,,,,,A,,59N125050226,Express-TL-i7-11850HE-VGA/Redflex,59-72138-F210,A3,3/25,3/20,34,,48.5,58.5,107,60.63333333333333,60,120.63333333333333,2025-03-21 00:00:00,,,,純SMT,2,2025-03-12 00:00:00,,,
,,,,,,,A,,59N125030407,LEC-iMX8MP-Q-4G-32G-CT,59-72512-8010,A2,3/27,3/18,6,,34.1,23.4,57.5,5.75,60,85,2025-03-21 00:00:00,,,,純SMT,2,2025-02-26 00:00:00,,,
,,,,,3/22,,A,,59N125010515,t1Express-TL-W-11865MRE/32G/CAM,59-72138-6210,A2,3/26,3/20,50,,50,54,104,86.66666666666667,60,146.66666666666669,2025-03-22 00:00:00,,,,純SMT,2,2025-03-02 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1333.5326666666667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,E,,91N125030278,T650QVN07.5/55.65T55.S70/EC code: 04,91-E0054-0010,A1,4/10,3/19,3304,3952,0,6,6,330.4,0,330.4,2025-03-21 00:00:00,472,,,,1,2025-03-12 00:00:00,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,E,,91N125030279,T650QVN07.5/55.65T55.S71/EC code: 06,91-E0055-0010,A1,4/10,3/19,1296,3952,0,6,6,129.6,0,129.6,2025-03-21 00:00:00,185.14285714285714,,,,1,2025-03-12 00:00:00,,,
,,,,,,,,3/21,,,,,,,,,,,Total,,,460,657.1428571428571,,,,,,,,,
,,,,,,,,,夜班開線8小時,,,,,,,,,,,,,240,,,,,,,,,,
,,,,,,,,,收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,3/13,,B,,55N125040048,Seatex ISP2020 Carrier Board,55-72138-3220,A2,3/22,3/20,50,250,51.44,58.62,110.06,91.71666666666667,0,91.71666666666667,2025-03-22 00:00:00,,,,純SMT,2,2025-02-25 00:00:00,,,
,,,,,,,B,,55E125010304,Aristocrat Gen10 Backplane,55-79030-004E,A3,3/25,3/6,300,,0,18,18,90,40,130,2025-03-22 00:00:00,,,,Kim,1,2025-01-07 00:00:00,,,
,,,,,3/3,,B,,55E125020214,Q7-EL-6425RE-16G-64G-CT/ACIST,55-76005-410E,A2,3/24,3/20,44,,52,33,85,62.333333333333336,60,122.33333333333334,2025-03-22 00:00:00,,,,"Claire,純SMT",2,2025-02-26 00:00:00,,重要工單,
,,,,,,,B,,59N125040107,Express-CFR-E-2254ML/TPM2.0/CWC,59-72135-6320,A1,3/26,3/21,56,,50,40,90,84,40,124,2025-03-22 00:00:00,,,,純SMT(3/24上午接測),2,2025-02-25 00:00:00,,重要工單,
,,,,,3/17,,B,,59N125030182,xeBP-2301L,59-38208-0020,A2,3/25,3/10,51,,40,40,80,68,40,108,2025-03-22 00:00:00,,,,,1,2025-02-07 00:00:00,,重要工單,
,,,,,,,B,,55N125030330,Seatex ISP2020 Carrier Board,55-77515-0010,A2,3/24,3/19,60,,95,101,196,196,40,236,2025-03-22 00:00:00,,,,,1,2025-02-07 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1082.0500000000002,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,夜班開線8小時,,,,,,,,,,,,,240,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,,A,,55E125040130,SEMI-MF PXIe 9A852CB,55-38006-0050,A2,3/25,3/20,6,,25,30,55,5.5,60,85,2025-03-22 00:00:00,,,,Elsa,2,2025-02-20 00:00:00,,,
,,,,,,,A,,55E125020328,FM-300,55-32207-001E,A1,3/25,3/13,10,,15,18,33,5.5,80,85.5,2025-03-22 00:00:00,,,,"Candace,純SMT",10,2025-02-24 00:00:00,,,DEV-0053665
,,,,,2/25,,A,,55E125020329,RMXM-200-B,55-32205-104E,A1,3/25,3/13,10,,46,40,86,14.333333333333334,80,94.33333333333333,2025-03-22 00:00:00,,,,Candace,1,2025-02-24 00:00:00,,,DEV-0053665
,,,,,,,A,,55E125020330,RCPU-100,55-32204-004E,A1,3/25,3/13,10,,63,65,128,21.333333333333332,80,101.33333333333333,2025-03-22 00:00:00,,,,Candace,1,2025-02-24 00:00:00,,,DEV-0053665
,,,,,,,A,,55E125020319,EGX-PCIE-A580E-KGI,55-7C402-002E,A2,3/25,3/5,30,,63,38,101,50.5,60,110.5,2025-03-22 00:00:00,,,,Kim,2,2025-03-11 00:00:00,,,DEV-0053436
