Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,Unnamed: 24,上線時間,結束時間,備註,連板,Initail,Unnamed: 30,重要工單,特採單號
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,1/15,,E,,55E125020025,Aristocrat Gen10 Carrier,55-77522-002E,A2,1/22,1/15,280,600,27.5,38.8,66.3,309.4,0,309.4,2025-01-18 00:00:00,475.99999999999994,,,Kim,1,2024-12-10 00:00:00,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,50,,,,,,,,,,
,,,,,1/15,,E,,91N125010213,M315QVR01.0-55.31M05.S01,91-E0042-0010,A1,1/24,1/17,808,,0,8.5,8.5,114.46666666666667,0,114.46666666666667,2025-01-18 00:00:00,143.08333333333331,,,純SMT,1,2025-01-09 00:00:00,,重要工單,
,,,,,,,,1/18,,,,,,,,,,,Total,,,473.8666666666667,669.0833333333333,,,,,,,,,
,,,,,第三週排程,,,,,,,,,,生產數量,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5054.010666666666,,,,,,,,,,
,,,,,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,,上線時間,結束時間,備註,IE專用,,,,
,,,,,,,B,,55E124110295,RCPU-210/x86 SMARC carrier board,55-32209-100E,A2,1/22,1/17,10,,35,46,81,13.5,80,93.5,2025-01-20 00:00:00,,,,Ivy,1,2024-12-11 00:00:00,,,DEV-0053105
,,,,,,,B,,55E124050446,RCPU-200/SMARC carrier board,55-32209-002E,A2,1/22,1/17,10,,45,43,88,14.666666666666666,80,94.66666666666667,2025-01-20 00:00:00,,,,Ivy,1,2024-12-11 00:00:00,,,DEV-0053105
,,,,,,,B,,55E125010309,Aristocrat Gen10 Backplane,55-79030-004E,A3,1/22,1/15,300,,0,18,18,90,40,130,2025-01-20 00:00:00,,,,Kim,1,2025-01-08 00:00:00,,,
,,,,,12/31,,B,,55N124100594,NVR MB,55-65537-0020,A2,1/21,1/22,150,,71,112,183,457.5,40,497.5,2025-01-20 00:00:00,,,,,1,2024-12-24 00:00:00,,重要工單,
,,,,,,,B,,59N125010435,LEC-iMX8MP-Q-2G-32G-CT/Zoetis,59-72512-7120,A2,1/22,1/15,66,,42,36,78,85.8,40,125.8,2025-01-20 00:00:00,,,,"純SMT(1/21上午接測)
燒錄IC 1/20中午到廠，急件烘烤後夜班生產",2,2024-12-24 00:00:00,,,
,,,,,,,B,,55N125030039,PXIe Type-6 CB/Atoll,55-63511-3020,A4,1/22,1/16,110,,40.9,41.1,82,150.33333333333334,40,190.33333333333334,2025-01-20 00:00:00,,,,,1,2024-12-18 00:00:00,,重要工單,
,,,,,1/9,,B,,59N125020093,Express-CFR-i7-9850HE/Lefty,59-72135-0320,A1,1/22,1/14,100,,48.5,42.8,91.3,152.16666666666666,40,192.16666666666666,2025-01-20 00:00:00,,,,純SMT,2,2024-12-19 00:00:00,,重要工單,
,,,,,,,B,,59N124120459,nanoX-EL-x6425E-8G,59-72307-5050,A1,1/22,1/17,6,,41,31.4,72.4,7.24,60,85,2025-01-20 00:00:00,,,,純SMT,2,2025-01-09 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1408.9666666666667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,●,A,,55E124060056,PCIe Gen5 OCP Riser,55-96268-000E,A1,1/23,12/23,10,,0,13.33,13.33,2.2216666666666667,90,140,2025-01-20 00:00:00,,,,"Emma,純SMT",2,2024-12-17 00:00:00,,重要工單,DEV-0052932
,,,,,,,A,,55E125050001,SEMI-MF DB-C3CST_L2,55-65472-001E,A1,1/22,1/9,30,,8,8,16,8,60,85,2025-01-20 00:00:00,,,,Michael,5,2024-12-25 00:00:00,,,
,,,,,12/19,,A,,59N124120436,DB-3SSD/iSLC/GC/NTPM/40G,59-37616-1310,A2,1/22,1/9,12,,8.8,3.5,12.3,2.4600000000000004,60,85,2025-01-20 00:00:00,,,,,12,2024-12-17 00:00:00,,,
,,,,,1/8,,A,,59N125010247,"SP2-EHL,J6412,PCAP,9-36V,W/ IO for STC2",59-A1031-1210,A1,1/22,1/15,8,,75,68,143,19.066666666666666,60,85,2025-01-20 00:00:00,,,,,1,2024-12-12 00:00:00,,,
,,,,,1/8,,A,,55N125010281,MXA-200 iMX8MP DDR4L 2GB with Debian,55-44A00-0010,A2,1/21,1/17,12,,26,30,56,11.2,60,85,2025-01-20 00:00:00,,,,,2,2024-12-12 00:00:00,,重要工單,
,,,,,12/23,,A,,59N125010234,cExpress-SL-i3-6100U/SEPSA,59-72213-2400,B1,1/23,1/17,100,,65,33.2,98.2,163.66666666666666,40,203.66666666666666,2025-01-20 00:00:00,,,,純SMT,2,2024-12-17 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1403.6666666666667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,50,,,,,,,,,,
,,,,,1/15,,E,,91N125010214,M315QVR01.0-55.31M05.S02,91-E0043-0010,A1,1/24,1/17,808,,0,8.5,8.5,114.46666666666667,0,114.46666666666667,2025-01-20 00:00:00,143.08333333333331,,,純SMT,1,2025-01-09 00:00:00,,重要工單,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,1/15,,E,,59N125010051,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,2/6,1/17,280,600,45,30,75,350,0,350,2025-01-20 00:00:00,500.00000000000006,,,純SMT(1/22上午接測),2,2024-12-10 00:00:00,,重要工單,
,,,,,,,,1/20,,,,,,,,,,,Total,,,514.4666666666667,693.0833333333334,,,,,,,,,
,,,,,1/8,,B,,55E125020013,Aristocrat Gen10 Backplane,55-79030-004E,A3,1/23,1/17,300,,0,18,18,90,40,130,2025-01-21 00:00:00,,,,Kim,1,2024-12-23 00:00:00,,重要工單,
,,,,,1/7,,B,,59N125020053,LEC-iMX64-C2-2G-0G-CT,59-72501-6040,A6,1/24,1/10,630,,28.6,20,48.6,510.3,40,550.3,2025-01-21 00:00:00,,,,純SMT(1/22上午接測),2,2024-12-05 00:00:00,,重要工單,
,,,,,,,B,,59N125010376,UNP aBP-5202AX,59-65438-0090,A2,1/22,1/17,26,,20,20,40,17.333333333333332,60,85,2025-01-21 00:00:00,,,,,2,2024-12-21 00:00:00,,重要工單,
,,,,,1/8,,B,,59N125020021,UNP CM1-86DX3,59-48012-00C0,A5,1/24,1/20,50,,20,20,40,33.333333333333336,60,93.33333333333334,2025-01-21 00:00:00,,,,,2,2024-12-18 00:00:00,,,
,,,,,,,B,,55N125020291,SEMI-MF HSL-AI16AO2-M-VV,55-23009-0080,A2,1/22,1/20,50,,19.85,20.3,40.150000000000006,33.458333333333336,60,93.45833333333334,2025-01-21 00:00:00,,,,,1,2025-01-03 00:00:00,,重要工單,
,,,,,1/8,,B,,55N125020094,PXIe Type-6 IOB/Lefty,55-63644-0010,A2,1/22,1/20,96,,7,6,13,20.8,80,100.8,2025-01-21 00:00:00,,,,,8,2024-12-12 00:00:00,,重要工單,
,,,,,1/13,,B,,59N125020029,EGX-MXM-T1000/Align,59-7C003-A010,A2,1/23,1/20,270,300,39.5,35.5,75,337.5,40,377.5,2025-01-21 00:00:00,,,,純SMT,2,2024-12-12 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1430.3916666666667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,●,A,,55E124090443,PCIe Gen5 OCP Peripheral CB,55-96265-001E,A2,1/24,1/13,24,,33,20,53,21.2,90,140,2025-01-21 00:00:00,,,,Emma,2,2024-12-16 00:00:00,,,DEV-0052932
,,,,,,,A,,55E125020094,cExpress-MTL-135H/ARIS,55-72221-510E,A1,1/22,1/20,6,,60,60,7,11.666666666666666,60,85,2025-01-21 00:00:00,,,,"Clare,純SMT",2,2025-01-03 00:00:00,,,DEV-0053387
,,,,,,,A,,59N125020061,AmITX-SL-G-H110/Data Modul,59-7A104-1C30,A3,1/24,1/16,128,,72,55,127,270.93333333333334,40,310.93333333333334,2025-01-21 00:00:00,,,,,1,2024-12-12 00:00:00,,重要工單,
,,,,,1/8,,A,,55N125020176,ROSCube-X BP,55-R1001-0010,A1,1/22,1/20,10,,20,20,40,6.666666666666667,60,85,2025-01-21 00:00:00,,,,,2,2024-12-31 00:00:00,,,
,,,,,,,A,,59N125010287,LEC-EL-6425RE-8G-64G-ER,59-72513-K010,A2,1/23,1/17,5,,48,36,84,7,60,85,2025-01-21 00:00:00,,,,純SMT,2,2024-12-12 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1425.9333333333334,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,1/15,,E,,59N125010051,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,2/6,1/17,320,600,45,30,75,400,0,400,2025-01-21 00:00:00,571.4285714285714,,,純SMT(1/23下午接測),2,2024-12-10 00:00:00,,重要工單,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,1/15,,E,,55E125020136,Aristocrat Gen10 Carrier,55-77522-002E,A2,1/23,1/20,50,200,27.5,38.8,66.3,55.25,0,55.25,2025-01-21 00:00:00,85,,,Kim,1,2024-12-10 00:00:00,,,
,,,,,,,,1/21,,,,,,,,,,,Total,,,455.25,656.4285714285714,,,,,,,,,
,,,,,1/13,,B,,59N125020029,EGX-MXM-T1000/Align,59-7C003-A010,A2,1/23,1/20,30,300,39.5,35.5,75,37.5,0,37.5,2025-01-22 00:00:00,,,,純SMT,2,2024-12-12 00:00:00,,重要工單,
,,,,,,,B,,55N125010267,AmITX-KB-G-Q170/ITS i5,55-7A104-2160,A3,1/23,1/16,152,,65.93,58.59,124.52000000000001,315.4506666666667,40,355.4506666666667,2025-01-22 00:00:00,,,,,1,2024-12-12 00:00:00,,重要工單,
,,,,,12/26,,B,,55N125010445,NVR MB,55-65537-0020,A2,1/23,1/21,135,,71,112,183,411.75,40,451.75,2025-01-22 00:00:00,,,,,1,2024-12-24 00:00:00,,,
,,,,,,,B,,55N125020058,M9019-66530,55-63623-0030,A3,1/23,1/21,50,,40,40,80,66.66666666666667,40,106.66666666666667,2025-01-22 00:00:00,,,,,1,2024-12-12 00:00:00,,重要工單,
,,,,,,,B,,59N125010176,cExpress-KL-3965U/Seatex,59-72215-3160,B1,1/24,1/21,60,,56.6,23.3,79.9,79.9,40,119.9,2025-01-22 00:00:00,,,,純SMT,2,2024-12-12 00:00:00,,重要工單,
,,,,,,,B,,59N125020005,UNP CM1-BT1-E3815,59-48104-0090,A7,2/6,1/21,200,256,49.8,35.2,85,283.3333333333333,40,323.3333333333333,2025-01-22 00:00:00,,,,,2,2024-12-18 00:00:00,,,
,,,,,1/23,,B,,55N124120353,cPCI-6636DZ/6820/M0,55-65314-4120,A3,1/24,1/22,10,20,83,80,163,27.166666666666668,40,67.16666666666667,2025-01-22 00:00:00,,,,,1,2024-12-26 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1461.7673333333332,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,,A,,55E125040004,SEMI-MF DB-C3CST_L3,55-65473-003E,A2,1/24,1/21,18,,40,40,80,24,60,85,2025-01-22 00:00:00,,,,Michael,1,2024-12-17 00:00:00,,,
,,,,,,,A,,55E124120208,Express-RLP-i7-1370PE,55-72139-N04E,A1,1/23,1/15,52,,55,61,116,100.53333333333333,60,160.53333333333333,2025-01-22 00:00:00,,,,"Cindy,純SMT",2,2024-12-13 00:00:00,,,
,,,,,,,A,,55E125020185,COM-HPC Client Base,55-77108-002E,A1,1/23,1/16,4,,40,40,80,5.333333333333333,60,85,2025-01-22 00:00:00,,,,Cindy,1,2024-12-26 00:00:00,,,
,,,,,,,A,,59N125010430,ABX-230AFM-4USB2,59-44842-0010,A1,2/6,1/21,200,,10,7,17,56.666666666666664,60,116.66666666666666,2025-01-22 00:00:00,,,,,1,2024-12-19 00:00:00,,重要工單,
,,,,,12/26,,A,,59N125010318,t1nanoX-EL-x6425E-4G,59-72307-I030,A1,2/3,1/20,6,,41,35,76,7.6,60,85,2025-01-22 00:00:00,,,,純SMT,2,2024-12-12 00:00:00,,,
,,,,,12/26,,A,,55N125020280,Popeye Gen3 BP,55-63538-0040,A1,2/4,1/21,43,63,88,75,163,116.81666666666666,60,176.81666666666666,2025-01-22 00:00:00,,,,,1,2024-12-24 00:00:00,,重要工單,DEV-0053133
,,,,,,,,,,,,,,,,,,,,,,1429.0166666666667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,1/15,,E,,55E125020136,Aristocrat Gen10 Carrier,55-77522-002E,A2,1/23,1/20,150,200,27.5,38.8,66.3,165.75,0,165.75,2025-01-22 00:00:00,255,,,Kim,1,2024-12-10 00:00:00,,重要工單,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,1/15,,E,,55E125010029,Aristocrat Gen10 Carrier,55-77522-002E,A2,2/5,1/20,220,310,27.5,38.8,66.3,243.1,0,243.1,2025-01-22 00:00:00,374,,,Kim,1,2024-12-10 00:00:00,,重要工單,
,,,,,,,,1/22,,,,,,,,,,,Total,,,408.85,629,,,,,,,,,
,,,,,1/23,,B,,55N124120353,cPCI-6636DZ/6820/M0,55-65314-4120,A3,1/24,1/22,10,20,83,80,163,27.166666666666668,0,27.166666666666668,2025-01-23 00:00:00,,,,,1,2024-12-26 00:00:00,,,
,,,,,12/31,,B,,55E124120403,Aristocrat Gen10 Backplane,55-79030-004E,A3,2/3,1/17,600,,0,18,18,180,0,180,2025-01-22 00:00:00,,,,Kim(SMT生產後請放防潮箱，春節後2/1 DIP生產),1,2024-12-23 00:00:00,,,
,,,,,12/31,,B,,55E125010014,Aristocrat Gen10 Backplane,55-79030-004E,A3,1/24,1/17,300,,0,18,18,90,40,130,2025-01-23 00:00:00,,,,Kim,1,2024-12-23 00:00:00,,重要工單,
,,,,,12/26,,B,,59N125020052,CM1-86DX3-2G-STANLEY,59-48012-10B0,A5,2/11,1/21,284,,28,26,54,255.6,40,295.6,2025-01-23 00:00:00,,,,,2,2024-12-12 00:00:00,,,
,,,,,12/26,,B,,59N124120456,ETX-BT-E3827-NO AUDIO/IBA,59-71116-C110,B4,2/14,1/22,400,,55,40,95,633.3333333333334,40,673.3333333333334,2025-01-23 00:00:00,,,,純SMT,2,2024-12-19 00:00:00,,,
,,,,,1/23,,B,,55E125020009,BIZERBA SMARC Carrier Board,55-66052-003E,A2,1/25,1/10,50,,18,31,49,40.833333333333336,60,100.83333333333334,2025-01-23 00:00:00,,,,Winnie,2,2024-12-18 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1406.9333333333332,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,12/26,,A,,55N125020280,Popeye Gen3 BP,55-63538-0040,A1,2/4,1/21,20,63,88,75,163,54.333333333333336,0,54.333333333333336,2025-01-23 00:00:00,,,,,1,2024-12-24 00:00:00,,重要工單,DEV-0053133
,,,,,,●,A,,55E125030100,LEC-iMX8MP-Q-4G-32G-ER/ABB,55-72512-370E,A5,1/24,1/22,40,,35,25.5,60.5,40.333333333333336,90,140,2025-01-23 00:00:00,,,,"Claire,純SMT",2,2025-01-14 00:00:00,,,DEV-0053355
,,,,,1/23,,A,,59N125020082,cExpress-TL-i3-1115G4E,59-72218-2050,A3,2/4,1/16,40,,45.9,45.1,91,60.666666666666664,60,120.66666666666666,2025-01-23 00:00:00,,,,純SMT(1/24上午接測),2,2024-12-17 00:00:00,,,
,,,,,,,A,,59N125020205,LEC-EL-6211E-4G-32G-ER/Sigmatek,59-72513-1210,A2,2/5,1/17,190,,61,38,99,313.5,40,353.5,2025-01-23 00:00:00,,,,純SMT(1/24上午接測),2,2024-12-17 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1388.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,1/15,,E,,55E125010029,Aristocrat Gen10 Carrier,55-77522-002E,A2,2/5,1/20,90,310,27.5,38.8,66.3,99.45,0,99.45,2025-01-23 00:00:00,153,,,Kim,1,2024-12-10 00:00:00,,重要工單,
,,,,,,,,1/23,,,,,,,,,,,Total,,,99.45,153,,,,,,,,,
,,,,,,,,,夜班開線8小時,,,,,,,,,,,,,240,,,,,,,,,,
,,,,,,,,,外籍尾牙,,,,,,,,,,,,,270,,,,,外籍尾牙，早班15:30下班,,,,,
,,,,,,,B,,59N125030155,M9048B,59-18903-9060,A4,2/3,1/20,50,,20,20,40,33.333333333333336,60,93.33333333333334,2025-01-24 00:00:00,,,,,2,2025-01-02 00:00:00,,重要工單,
,,,,,,,B,,59N125020103,DMI-FM02-01,59-65A27-1010,A1,2/4,1/23,46,,20,23,43,32.96666666666667,60,92.96666666666667,2025-01-24 00:00:00,,,,,2,2024-12-26 00:00:00,,,
,,,,,,,B,,59N125020104,PW-200,59-A3033-0040,A2,2/7,1/23,32,,11,13,24,12.8,60,85,2025-01-24 00:00:00,,,,,2,2024-12-31 00:00:00,,,
,,,,,,,B,,59N125030037,Express-CF-i3-8100H/Atoll,59-72131-2250,A2,2/5,1/23,100,,53,35,88,146.66666666666666,40,186.66666666666666,2025-01-24 00:00:00,,,,純SMT,2,2024-12-30 00:00:00,,重要工單,
,,,,,1/23,,B,,59N125020114,MXM-RTX3000,59-7C001-1030,1A2,2/6,1/15,60,,53.5,33.6,87.1,87.1,40,127.1,2025-01-24 00:00:00,,,,純SMT,2,2024-12-30 00:00:00,,重要工單,
,,,,,1/23,,B,,59N125010256,ETX-BT-E3815/Extel,59-71116-4640,B4,2/7,1/23,100,,51.5,40,91.5,152.5,40,192.5,2025-01-24 00:00:00,,,,純SMT,2,2024-12-19 00:00:00,,重要工單,
,,,,,1/23,,B,,59N125020204,ETX-BT-E3845-NO AUDIO,59-71116-9040,B4,2/7,1/23,40,,43,28,71,47.333333333333336,60,107.33333333333334,2025-01-24 00:00:00,,,,純SMT,2,2024-12-26 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1394.8999999999999,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A,,設備保養,,,,,,,,,,,,,720,,,,,外籍尾牙，早班15:30下班,,,,,
,,,,,,,A,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1440,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,設備保養,,,,,,,,,,,,,480,,,,,外籍尾牙，早班15:30下班,,,,,
,,,,,,,,1/24,,,,,,,,,,,Total,,,480,,,,,,,,,,
,,,,,,,B,,春節假期,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A,,春節假期,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,春節假期,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1/25,,,,,,,,,,,Total,,,,,,,,,,,,,
,,,,,第四週排程,,,,,,,,,,生產數量,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,,上線時間,結束時間,備註,IE專用,,,,
,,,,,,,,,春節假期,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1/27,,,,,,,,,,,Total,,,,,,,,,,,,,
,,,,,,,,,春節假期,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1/28,,,,,,,,,,,Total,,,,,,,,,,,,,
,,,,,,,,,春節假期,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1/29,,,,,,,,,,,Total,,,,,,,,,,,,,
,,,,,,,,,春節假期,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1/30,,,,,,,,,,,Total,,,,,,,,,,,,,
,,,,,,,,,春節假期,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1/31,,,,,,,,,,,Total,,,,,,,,,,,,,
,,,,,第五週排程,,,,,,,,,,生產數量,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,月生產狀況,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,12/10,,B,,59N124090502,COM-HPC-ALT,59-73102-0060,1A2,1/9,12/30,10,,91,82,173,28.833333333333332,60,88.83333333333333,,,,,,1,2024-12-05 00:00:00,2024-01-03 00:00:00,,
,,,,,12/19,,B,,59N124100536,Express-ID7-D-1713NT/OpenText,59-72137-9120,A2,1/21,1/10,272,,48,41,89,403.46666666666664,40,443.46666666666664,,,,,純SMT(1/13 上午接測),2,2024-12-11 00:00:00,2024-01-11 00:00:00,,
,,,,,12/19,,A,,55E125020040,ABX-230AFM-4USB2,55-44842-001E,A1,1/24,1/21,200,,10,7,17,56.666666666666664,60,116.66666666666666,,,,,May,20,2024-12-11 00:00:00,2024-01-22 00:00:00,,
,,,,,12/21,,A,,55N125010059,Popeye Gen3 BP,55-63538-0030,A1,1/16,1/13,50,,88,75,163,135.83333333333334,60,195.83333333333334,,,,,,1,2024-12-16 00:00:00,2024-01-14 00:00:00,,
,,,,,12/30,,B,,59N125020091,M9019-66501,59-63515-0070,A2,1/16,1/13,124,,0,42,42,86.8,40,126.8,,,,,,2,2024-12-04 00:00:00,2025-01-14 00:00:00,,
,,,,,12/31,,B,,59N125010073,UNP CM1-BT1-E3815,59-48104-0090,A7,1/13,1/6,136,,49.8,35.2,85,192.66666666666666,40,232.66666666666666,,,,,,2,2024-12-04 00:00:00,2025-01-07 00:00:00,,
,,,,,1/2,,B,,55E124120318,RF-100/AVA-1000 M.2 RF board,55-32212-001E,A2,1/8,12/17,20,,12,12,24,8,80,85,,,,,Ivy,2,2024-12-02 00:00:00,2025-01-06 00:00:00,,DEV-0052813
,,,,,1/2,,A,,55E124110267,ROScube-X 590 MB with extension box,55-R1002-100E,A1,1/14,1/9,20,,41,63.6,104.6,34.86666666666667,60,85,,,,,May,1,2024-11-26 00:00:00,2025-01-10 00:00:00,,
,,,,,1/2,,A,,55E124110268,ROScube-X 59 Orin GMSL2 board,55-R1003-101E,A2,1/14,1/9,18,,40,66.4,106.4,31.92,60,91.92,,,,,May,2,2024-11-26 00:00:00,2025-01-10 00:00:00,,
,,,,,1/7,,A,,55N125010010,PXIe Type-6 CB/Atoll,55-63511-3020,A4,1/21,1/17,15,,40.9,41.1,82,20.5,60,85,,,,,,1,2024-12-26 00:00:00,2025-01-20 00:00:00,,
,,,,,1/8,,B,,55N125010360,Audio HDA,55-79020-0010,A2,1/15,1/10,30,,3,3.5,6.5,3.25,60,85,,,,,,30,2024-12-17 00:00:00,2025-01-13 00:00:00,,
,,,,,1/8,,A,,59N124120171,EGX-MXM-T1000/Adlink logo,59-7C003-0030,A2,1/20,1/15,292,,38.6,31.5,70.1,341.1533333333333,40,381.1533333333333,,,,,純SMT,2,2024-12-04 00:00:00,2025-01-16 00:00:00,,
