Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,Unnamed: 24,上線時間,結束時間,備註,連板,Initail,Unnamed: 30,重要工單,特採單號
,,,,,5/2,,B,,55E125030392,Aristocrat Gen10 Backplane,55-79030-004E,A3,5/17,4/10,400,1700,0,18,18,120,40,160,2025-05-09 00:00:00,,,,Kim(5/10 DIP生產52pcs),1,2025-03-19 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1407.7666666666667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,4/25,●,A,,55E125050238,ECAR-OLY-MS,55-77526-001E,A2,5/12,5/8,14,,40,40,80,18.666666666666668,90,140,2025-05-09 00:00:00,,,,Clare(客戶Olympus需求),2,2025-04-22 00:00:00,,重要工單,DEV-0054183
,,,,,4/30,●,A,,55E125060135,ARD-LIT,55-37922-000E,A1,5/15,5/8,49,,10,12,22,17.966666666666665,90,140,2025-05-09 00:00:00,,,,"Michael,純SMT",100,2025-04-24 00:00:00,,,DEV-0054229
,,,,,4/30,●,A,,55E125030108,VPX3-RXMXM,55-37232-000E,A1,5/15,5/6,10,,11,14,25,4.166666666666667,90,140,2025-05-09 00:00:00,,,,Ivy,4,2025-04-12 00:00:00,,,DEV-0053795
,,,,,4/30,●,A,,55E124070465,AmITX-RL-G-Konami,55-67003-001E,A2,5/15,5/9,30,,52,55,107,53.5,90,140,2025-05-09 00:00:00,,,,Maggie,1,2025-02-26 00:00:00,,,DEV-0054037、DEV-0053669
,,,,,,,A,,55E125060081,COM-HPC-ALT/AVRide,55-73102-030E,1A2,5/12,5/8,16,,91,82,173,46.13333333333333,60,106.13333333333333,2025-05-09 00:00:00,,,,Cindy,1,2025-04-24 00:00:00,,,
,,,,,4/14,,A,,55E125050124,COM-HPC-ALT-w/o 10G PHY,55-73102-1050,1A2,5/12,5/8,7,,91,82,173,20.183333333333334,60,85,2025-05-09 00:00:00,,,,Clare,1,2025-04-01 00:00:00,,,
,,,,,,,A,,55E125040300,COM-HPC-ALT,55-73102-0060,1A2,5/12,5/8,10,,91,82,173,28.833333333333332,60,88.83333333333333,2025-05-09 00:00:00,,,,Clare,1,2025-04-17 00:00:00,,,
,,,,,,,A,,55E125060082,COM-HPC Server Carrier-BCMAVRide,55-77106-210E,A2,5/12,5/8,4,,88,83,171,11.4,60,85,2025-05-09 00:00:00,,,,Cindy,1,2025-04-24 00:00:00,,,
,,,,,,,A,,55E125050092,LEC-ASL-x7211RE-4G-32G-ER/ARD-SMC,55-72519-X10E,A2,5/12,5/6,25,,60,35.8,95.8,39.916666666666664,60,99.91666666666666,2025-05-09 00:00:00,,,,"Claire,純SMT",2,2025-04-30 00:00:00,,,
,,,,,,,A,,55E125050093,LEC-ASL-x7433RE-8G-64G-ER/ARD-SMC,55-72519-Y20E,A2,5/12,5/6,10,,60,35.8,95.8,15.966666666666667,60,85,2025-05-09 00:00:00,,,,"Claire,純SMT",2,2025-04-30 00:00:00,,,
,,,,,4/30,,A,,59N125040367,LEC-iMX62-1G-4G-ER/JCI,59-72501-4100,A7,5/13,4/18,6,200,28,20,48,4.8,60,85,2025-05-09 00:00:00,,,,純SMT(PCB原材不良*2PCS，下批到廠時間5/8),2,2025-03-19 00:00:00,,,
,,,,,,,A,,59N125070036,OCP-4x10G-SFP+/AVRide,59-79023-0100,A2,5/13,5/8,16,,11,21,32,8.533333333333333,60,85,2025-05-09 00:00:00,,,,,2,2025-04-24 00:00:00,,,
,,,,,,,A,,59N125050113,xeBP-2590L,59-38200-0090,B1,5/13,5/8,30,,41.2,48.5,89.7,44.85,40,85,2025-05-09 00:00:00,,,,,1,2025-03-27 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1364.8833333333334,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,5/5,,E,,59N125040583,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,5/12,4/23,450,1350,45,30,75,562.5,0,562.5,2025-05-09 00:00:00,661.7647058823529,,,"純SMT(AG10),測試每天250pcs接測",2,2025-03-20 00:00:00,,重要工單,
,,,,,,,,5/9,,,,,,,,,,,Total,,,562.5,661.7647058823529,,,,,,,,,
,,,,,,,,,夜班開線8小時,,,,,,,,,,,,,240,,,,,,,,,,
,,,,,,,,,收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,5/3,,B,,55E125030392,Aristocrat Gen10 Backplane,55-79030-004E,A3,5/17,4/10,200,1700,0,18,18,60,0,60,2025-05-10 00:00:00,,,,Kim,1,2025-03-19 00:00:00,,重要工單,
,,,,,5/3,,B,,59N125040589,cExpress-AL-E3950-VGA/16G/Alcatel,59-72214-C240,B1,5/12,5/2,50,,45,33,78,65,40,105,2025-05-10 00:00:00,,,,純SMT(5/12上午PE驗證*2pcs),2,2025-04-25 00:00:00,,,
,,,,,5/3,,B,,55N125060077,Seatex ISP2020 Carrier Board,55-77515-0010,A2,5/14,5/8,40,,95,101,196,130.66666666666666,40,170.66666666666666,2025-05-10 00:00:00,,,,,1,2025-04-17 00:00:00,,,
,,,,,5/2,,B,,59N125050397,Express-CFR-E-2254ML/TPM2.0/CWC,59-72135-6320,A1,5/16,5/8,272,,50,40,90,408,40,448,2025-05-10 00:00:00,,,,純SMT,2,2025-04-23 00:00:00,,,
,,,,,5/12,,B,,55E125040151,Express-SLE-E3-1505L/Thales,55-72128-P20E,A3,5/12,4/11,130,,76,33,109,236.16666666666666,40,276.16666666666663,2025-05-12 00:00:00,,,,"Cindy,純SMT",2,2025-04-08 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1329.833333333333,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,,A,,55E125050296,COM-HPC mini Base,55-77110-001E,A1,5/12,5/8,10,,15,80,95,15.833333333333334,80,95.83333333333333,2025-05-10 00:00:00,,,,Cindy,1,2025-05-05 00:00:00,,,DEV-0054208
,,,,,5/3,,A,,55E125040200,Express-ID7-D-1715TER/S16G/Moment,55-72137-310E,A2,5/12,5/6,28,,48,41,89,41.53333333333333,60,101.53333333333333,2025-05-10 00:00:00,,,,"Clare,純SMT",2,2025-04-15 00:00:00,,,
,,,,,5/3,,A,,59N125060043,cPCI-A3H20ND,59-65637-0010,A2,5/14,5/9,50,,22,20,42,35,60,95,2025-05-10 00:00:00,,,,,2,2025-03-27 00:00:00,,,
,,,,,5/3,,A,,59N125050327,MXM-RTX3000,59-7C001-1040,1A2,5/13,5/8,50,,72,33,105,87.5,60,147.5,2025-05-10 00:00:00,,,,純SMT,2,2025-03-27 00:00:00,,,
,,,,,4/30,,A,,59N125050102,xeBP-2785/T,59-38210-0A50,A4,5/13,5/8,9,,61.94,46.58,108.52,16.278,60,85,2025-05-10 00:00:00,,,,,1,2025-03-27 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1304.8666666666668,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,5/5,,E,,59N125050043,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,5/19,5/8,450,1800,45,30,75,562.5,0,562.5,2025-05-10 00:00:00,661.7647058823529,,,"純SMT(AG10),測試每天250pcs接測",2,2025-04-15 00:00:00,,重要工單,
,,,,,,,,5/10,,,,,,,,,,,Total,,,562.5,661.7647058823529,,,,,,,,,
,,,,,第二週排程,,,,,,,,,,生產數量,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,,上線時間,結束時間,備註,IE專用,,,,
,,,,,,,,,第4班開線,,,,,,,,,,,,,90,2025-05-12 00:00:00,,,,,,,,,
,,,,,,,,,開線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,4/24,,B,,55N125060033,M9019-66520,55-63622-0070,A5,5/14,4/21,70,,48,38,86,100.33333333333333,40,140.33333333333331,2025-05-12 00:00:00,,,,,1,2025-03-27 00:00:00,,重要工單,
,,,,,5/3,,B,,55E125030392,Aristocrat Gen10 Backplane,55-79030-004E,A3,5/17,4/10,600,1700,0,18,18,180,15,195,2025-05-12 00:00:00,,,,Kim,1,2025-03-19 00:00:00,,重要工單,
,,,,,5/13,,B,,55N125060093,SEMI-MF HSL-AI16AO2-M-VV,55-23009-0080,A2,5/13,5/9,150,,19.85,20.3,40.150000000000006,100.37500000000001,40,140.375,2025-05-12 00:00:00,,,,78-10693-4110 5/15到廠，5/15 SMT補投產、5/16 DIP,1,2025-04-10 00:00:00,,,
,,,,,5/12,,B,,55N125050417,Express-CF-i5-8400H/BK,55-72131-1280,A2,5/13,5/8,500,,53,38.8,91.8,765,40,805,2025-05-12 00:00:00,,,,純SMT(水洗機種),2,2025-04-18 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1400.7083333333333,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,A,,55E125010136,LEC-EL-6425RE-16G-64G-TPM-ER/CWC,55-72513-K20E,A2,5/13,4/23,10,,61,38,99,16.5,80,96.5,2025-05-12 00:00:00,,,,"Claire,純SMT",2,2025-04-09 00:00:00,,,DEV-0053858
,,,,,,,A,,55E125010333,LEC-EL-6211E-8G-32G-ER/Sigmatek,55-72513-141E,A2,5/13,4/23,10,,55,36,91,15.166666666666666,80,95.16666666666667,2025-05-12 00:00:00,,,,"Claire,純SMT",2,2025-04-09 00:00:00,,,DEV-0053858
,,,,,,,A,,55E125010362,LEC-EL-6413E-16G-0G-eDP-TPM-CT/BI,55-72513-F23E,A2,5/13,4/30,10,,55,36,91,15.166666666666666,80,95.16666666666667,2025-05-12 00:00:00,,,,"Claire,純SMT",2,2025-04-09 00:00:00,,,DEV-0053858
,,,,,4/30,●,A,,55E125060210,Victoria-FB Antenna,55-65A76-000E,A1,5/13,5/9,252,,8,10,18,75.6,70,145.6,2025-05-12 00:00:00,,,,PM-Karen,12,2025-04-28 00:00:00,,,
,,,,,4/30,●,A,,55E125060211,Victoria-MBHB Antenna,55-65A77-000E,A1,5/13,5/9,256,,8,10,18,76.8,70,146.8,2025-05-12 00:00:00,,,,PM-Karen,16,2025-04-28 00:00:00,,,
,,,,,4/30,●,A,,55E125060212,Victoria-WiFi Antenna,55-65A78-000E,A1,5/13,5/9,108,,8,10,18,32.4,70,102.4,2025-05-12 00:00:00,,,,PM-Karen,36,2025-04-28 00:00:00,,,
,,,,,4/29,,A,,55N125050134,Siemens ImagSys-Power button Board,55-A2058-0010,A1,5/13,4/18,168,,1.58,1.43,3.01,8.427999999999999,60,85,2025-05-12 00:00:00,,,,,28,2025-03-27 00:00:00,,重要工單,
,,,,,4/29,,A,,59N125050179,CPU-MMI-CP-100,59-65528-0020,A2,5/14,5/9,5,,74,84,158,13.166666666666666,80,93.16666666666667,2025-05-12 00:00:00,,,,,1,2025-04-18 00:00:00,,,DEV-0053720
,,,,,4/29,,A,,59N125040425,nanoX-EL-x6425E-8G,59-72307-5050,A1,5/14,5/9,6,,41,31.4,72.4,7.24,60,85,2025-05-12 00:00:00,,,,純SMT,2,2025-04-09 00:00:00,,,
,,,,,4/29,,A,,59N125060078,cExpress-KL-3965U/Seatex,59-72215-3170,B1,5/14,5/8,64,,58.27,24.16,82.43,87.92533333333334,40,127.92533333333334,2025-05-12 00:00:00,,,,純SMT,2,2025-04-17 00:00:00,,,
,,,,,,,A,,59N125050260,cExpress-MTL-135H,59-72221-5010,A1,5/15,5/9,6,,60,60,120,12,60,85,2025-05-12 00:00:00,,,,純SMT,2,2025-04-22 00:00:00,,,
,,,,,5/12,,A,,59N125070003,t2cExpress-SL-i7-6600U/Datasol,59-72213-0340,B1,5/15,5/9,60,,59,28,87,87,40,127,2025-05-12 00:00:00,,,,純SMT,2,2025-04-20 00:00:00,,,
,,,,,5/12,,A,,59N125040579,LEC-ASL-x7835RE-8G-64G-ER,59-72519-Z010,A2,5/15,5/9,6,,60,35.8,95.8,9.58,60,85,2025-05-13 00:00:00,,,,純SMT,2,2025-04-24 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1399.7253333333333,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,5/5,,E,,59N125050043,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,5/19,5/8,450,1800,45,30,75,562.5,0,562.5,2025-05-12 00:00:00,661.7647058823529,,,"純SMT(AG10),測試每天250pcs接測",2,2025-04-15 00:00:00,,重要工單,
,,,,,,,,5/12,,,,,,,,,,,Total,,,562.5,661.7647058823529,,,,,,,,,
,,,,,5/12,,B,,55N125050505,Capsule Axon 2 Mainboard,55-66942-0020,A2,5/19,4/22,700,,25,21,46,536.6666666666666,40,576.6666666666666,2025-05-13 00:00:00,,,,,2,2025-05-05 00:00:00,,,
,,,,,5/12,,B,,55N125030543,Express-SL-i3-6100E/JRC-ETT,55-72128-4350,B2,5/14,5/7,420,498,80,35,115,805,40,845,2025-05-13 00:00:00,,,,純SMT,2,2025-03-25 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1421.6666666666665,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,●,A,,55E125040350,Absolute Vision 2.0,55-77524-003E,A3,5/15,5/5,12,,28,33,61,12.2,90,140,2025-05-13 00:00:00,,,,Claire,2,2025-04-15 00:00:00,,,DEV-0054097+DEV-0054386
,,,,,,,A,,55E125040120,M9538A carrier board,55-63547-003E,A2,5/15,5/9,20,,55,95,150,50,60,110,2025-05-13 00:00:00,,,,Emma,1,2025-04-07 00:00:00,,重要工單,
,,,,,,,A,,55E125040217,cExpress-KL-i7-7600U/BTKN,55-72215-070E,B1,5/14,5/8,16,,68,27,95,25.333333333333332,60,85,2025-05-13 00:00:00,,,,"Cindy,純SMT",2,2025-04-08 00:00:00,,重要工單,
,,,,,4/28,,A,,55N125060105,EGW3200 PWR board 90W,55-49072-0010,1A1,5/14,5/8,198,,5.5,5.5,11,36.3,40,85,2025-05-13 00:00:00,,,,,6,2025-03-27 00:00:00,,重要工單,
,,,,,4/28,,A,,59N125060039,nanoX-EL-x6413E-16G-eDP-TPM/ACAL,59-72307-8030,A1,5/16,4/28,100,,53,30,83,138.33333333333334,40,178.33333333333334,2025-05-13 00:00:00,,,,純SMT,2,2025-03-20 00:00:00,,,
,,,,,5/13,,A,,59N125060030,DB-3620L2,59-37583-0030,A3,5/16,5/13,36,,20,29,49,29.4,60,89.4,2025-05-13 00:00:00,,,,,2,2025-03-27 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1437.7333333333333,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,5/5,,E,,59N125050043,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,5/19,5/8,450,1800,45,30,75,562.5,0,562.5,2025-05-13 00:00:00,661.7647058823529,,,"純SMT(AG10),測試每天250pcs接測",2,2025-04-15 00:00:00,,重要工單,
,,,,,,,,5/13,,,,,,,,,,,Total,,,562.5,661.7647058823529,,,,,,,,,
,,,,,,,,,第4班開線,,,,,,,,,,,,,90,2025-05-14 00:00:00,,,,,,,,,
,,,,,5/12,,B,,55N125030543,Express-SL-i3-6100E/JRC-ETT,55-72128-4350,B2,5/14,5/7,78,498,80,35,115,149.5,0,149.5,2025-05-14 00:00:00,,,,純SMT,2,2025-03-25 00:00:00,,,
,,,,,5/3,,B,,55E125030392,Aristocrat Gen10 Backplane,55-79030-004E,A3,5/17,4/10,500,1700,0,18,18,150,15,165,2025-05-14 00:00:00,,,,Kim,1,2025-03-19 00:00:00,,重要工單,
,,,,,5/8,,B,,55N125050506,ADi-BA3G-CL/H420E/8MB/AGS,55-7B500-1110,A3,5/16,5/2,120,,79.52,98.01,177.53,355.06,40,395.06,2025-05-14 00:00:00,,,,,1,2025-05-06 00:00:00,,重要工單,
,,,,,4/28,,B,,55N125050141,SEMI-MF SATA Interposer,55-38207-0010,A1,5/19,4/16,100,,0,7,7,11.666666666666666,60,85,2025-05-14 00:00:00,,,,,10,2025-03-20 00:00:00,,重要工單,
,,,,,5/12,,B,,59N125030242,Express-IBR-i7-3517UE/Td,59-72121-A680,A3,5/21,4/22,380,400,46,35,81,513,40,553,2025-05-14 00:00:00,,,,純SMT,2,2025-03-20 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1437.56,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,5/9,,A,,55E125050268,ECAR-OLY-MS,55-77526-001E,A2,5/15,5/8,40,,40,40,80,53.333333333333336,80,133.33333333333334,2025-05-14 00:00:00,,,,Clare(Olympus 9:30-10:30參觀),2,2025-04-22 00:00:00,,重要工單,DEV-0054361+DEV-0054183
,,,,,,,A,,55E125060041,ESM002 Shmm700,55-65014-505E,A4,5/15,5/13,52,,53.28,84.12,137.4,119.08,40,159.07999999999998,2025-05-14 00:00:00,,,,Jerry,1,2025-04-01 00:00:00,,重要工單,
,,,,,,,A,,55E125050172,Express-SLE-E3-1505L/Thales,55-72128-P20E,A3,5/15,5/13,150,,76,33,109,272.5,60,332.5,2025-05-14 00:00:00,,,,"Cindy,純SMT",2,2025-04-08 00:00:00,,,DEV-0054398
,,,,,,,A,,55E125050130,LEC-ASL-x7433RE-8G-128G-ER/Dejero,55-72519-Y30E,A2,5/15,5/13,12,,60,35.8,95.8,19.16,60,85,2025-05-14 00:00:00,,,,"Claire,純SMT",2,2025-04-22 00:00:00,,,
,,,,,,,A,,55E125050263,LEC-ASL-x7433RE-8G-128G-ER/Dejero,55-72519-Y30E,A2,5/15,5/13,20,,60,35.8,95.8,31.933333333333334,20,51.93333333333334,2025-05-14 00:00:00,,,,"Claire,純SMT",2,2025-05-08 00:00:00,,,DEV-0054319
,,,,,5/13,,A,,55E125020289,LEC-iMX95-H-4G-32G-BW-ER,55-72520-302E,A1,5/15,5/12,20,,35,28,63,21,80,101,2025-05-14 00:00:00,,,,"Claire,純SMT",2,2025-04-29 00:00:00,,,DEV-0054396
,,,,,5/8,,A,,59N125050472,Express-ID7-D-1713NT/OpenText,59-72137-9130,A2,5/28,5/13,192,,48,41,89,284.8,40,324.8,2025-05-14 00:00:00,,,,純SMT(5/15上午接測100PCS),2,2025-04-22 00:00:00,,,
,,,,,,,A,,59N125040249,AmITX-AD-G/Q670E,59-7B005-0030,A2,5/15,4/28,5,,80,63,143,11.916666666666666,60,85,2025-05-14 00:00:00,,,,,1,2025-04-02 00:00:00,,,
,,,,,,,A,,59N125040423,t1Express-RLP-i7-13800HRE,59-72139-Q010,A1,5/16,5/13,6,,55,61,116,11.6,60,85,2025-05-14 00:00:00,,,,純SMT,2,2025-04-21 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1387.6466666666665,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,5/5,,E,,59N125050043,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,5/26,5/12,450,1800,45,30,75,562.5,0,562.5,2025-05-14 00:00:00,661.7647058823529,,,"純SMT(AG10),測試每天250pcs接測",2,4/24,,重要工單,
,,,,,,,,5/14,,,,,,,,,,,Total,,,562.5,661.7647058823529,,,,,,,,,
,,,,,,,,,第4班開線,,,,,,,,,,,,,90,2025-05-15 00:00:00,,,,,,,,,
,,,,,5/12,,B,,59N125030242,Express-IBR-i7-3517UE/Td,59-72121-A680,A3,5/21,4/22,20,400,46,35,81,27,0,27,2025-05-15 00:00:00,,,,純SMT,2,2025-03-20 00:00:00,,,
,,,,,4/30,,B,,55E125050035,Express-CF-i7-8850H/mDP/ETC,55-72601-010E,A1,5/16,5/14,90,,45,38,83,124.5,40,164.5,2025-05-15 00:00:00,,,,Clare,2,2025-03-25 00:00:00,,,
,,,,,,,B,,55N125050507,ADi-BA3G-CL/H420E/8MB/AGS,55-7B500-1110,A3,5/20,5/2,112,,79.52,98.01,177.53,331.38933333333335,40,371.38933333333335,2025-05-15 00:00:00,,,,,1,2025-05-06 00:00:00,,重要工單,
,,,,,5/6,,B,,55N125050135,Siemens ImagSys-COM USB Board,55-A2059-0020,A3,5/17,5/5,208,,11,14,25,86.66666666666667,40,126.66666666666667,2025-05-15 00:00:00,,,,,4,2025-04-02 00:00:00,,重要工單,
,,,,,5/6,,B,,59N125040565,EGX-MXM-T1000/Align,59-7C003-A020,A2,5/20,5/14,490,560,39.5,35.5,75,612.5,40,652.5,2025-05-15 00:00:00,,,,純SMT,2,2025-04-22 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1432.056,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,●,A,,55E125030105,"VPX3-XMXM-STD, non-common",55-32214-000E,A1,5/20,5/6,8,,10,12,22,2.933333333333333,90,140,2025-05-15 00:00:00,,,,Ivy,1,2025-04-08 00:00:00,,,DEV-0054389
,,,,,,●,A,,55E125030106,"VPX3-XMXM-STD, w/o P2B, non-common",55-32214-100E,A1,5/20,5/6,2,,10,12,22,0.7333333333333333,90,140,2025-05-15 00:00:00,,,,Ivy,1,2025-04-08 00:00:00,,,DEV-0054454
,,,,,4/28,,A,,55E125050109,COM-HPC-ALT-w/o 10G PHY,55-73102-1050,1A2,5/19,5/14,12,,91,82,173,34.6,60,94.6,2025-05-15 00:00:00,,,,Clare,1,2025-04-07 00:00:00,,,
,,,,,,,A,,55E125070042,Bayer NGCT SCP C/B,55-77525-001E,A1,5/19,5/8,6,,60,60,120,12,80,92,2025-05-15 00:00:00,,,,Claire,1,2025-04-15 00:00:00,,,DEV-0054009
,,,,,,,A,,55E125060225,LEC-ASL-x7433RE-16G-0G-ER/CD,55-72519-Y50E,A2,5/16,5/14,26,,60,35.8,95.8,41.51333333333333,60,101.51333333333332,2025-05-15 00:00:00,,,,"Claire,純SMT",2,2025-05-03 00:00:00,,,
,,,,,5/3,,A,,55E125060223,LEC-iMX64-2G-4G-ER/JCI,55-72501-050E,A7,5/16,5/13,6,,28,22,50,5,60,85,2025-05-15 00:00:00,,,,"Claire,純SMT",2,2025-05-02 00:00:00,,,
,,,,,5/3,,A,,59N125040560,LEC-iMX64-C2-2G-0G-CT,59-72501-6040,A6,5/19,5/13,2,,28.6,20,48.6,1.62,60,85,2025-05-15 00:00:00,,,,"純SMT(不足MOQ,申請合併投產5/2已核示)",2,2025-05-02 00:00:00,,,
,,,,,,,A,,59N125050148,EE-2306AD,59-63307-0030,A3,5/19,5/12,74,,46,36,82,101.13333333333334,40,141.13333333333333,2025-05-15 00:00:00,,,,,2,2025-04-02 00:00:00,,重要工單,
,,,,,,,A,,59N125060304,XA182-ANISE Video board,59-A2040-0010,A2,5/19,5/8,4,,31.9,39,70.9,4.7266666666666675,60,85,2025-05-15 00:00:00,,,,不足MOQ(5/6 郵件核示可投),1,2025-05-06 00:00:00,,,
,,,,,5/6,,A,,55N125060133,M9018-66520,55-63622-1050,A5,5/16,5/13,20,,55,48,103,34.333333333333336,60,94.33333333333334,2025-05-15 00:00:00,,,,,1,2025-04-02 00:00:00,,重要工單,
,,,,,5/6,,A,,59N125040252,MLC8 Standard,59-A1025-0080,A5,5/19,4/18,22,,58.01,73.6,131.60999999999999,48.25699999999999,60,108.25699999999999,2025-05-15 00:00:00,,,,,1,2025-04-02 00:00:00,,,
,,,,,5/16,,A,,59N125050473,MXM-RTX3000/Getec,59-7C001-D020,1A2,5/20,5/7,70,,53,27.3,80.3,93.68333333333334,40,133.68333333333334,2025-05-16 00:00:00,,,,"純SMT(PCB缺8PCS , 投產70PCS後安排退料)",2,2025-04-29 00:00:00,,,
,,,,,5/16,,A,,55N125070012,M9019-66530-budget,55-63623-1010,A3,5/16,5/14,23,,46.58,40,86.58,33.189,60,93.189,2025-05-16 00:00:00,,,,,1,2025-03-27 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1393.7093333333335,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,5/5,,E,,55E125050201,Aristocrat Gen10 Carrier,55-77522-002E,A2,5/26,5/14,450,1800,27.5,38.8,66.3,497.25,0,497.25,2025-05-15 00:00:00,663,,,Kim,1,2025-04-15 00:00:00,,,
,,,,,,,,5/15,,,,,,,,,,,Total,,,497.25,663,,,,,,,,,
,,,,,5/6,,B,,59N125040565,EGX-MXM-T1000/Align,59-7C003-A020,A2,5/20,5/14,70,560,39.5,35.5,75,87.5,0,87.5,2025-05-16 00:00:00,,,,純SMT,2,2025-04-22 00:00:00,,,
,,,,,5/3,,B,,55E125030393,Aristocrat Gen10 Backplane,55-79030-004E,A3,5/21,4/10,600,1560,0,18,18,180,15,195,2025-05-16 00:00:00,,,,Kim,1,2025-03-19 00:00:00,,重要工單,
,,,,,5/3,,B,,55N125060037,cPCI-6530BLV/5700E/M8G,55-31422-A050,A3,5/19,5/13,50,,96,66,162,135,40,175,2025-05-16 00:00:00,,,,,1,2025-04-10 00:00:00,,,
,,,,,5/3,,B,,59N125060022,M9010-66501,59-63525-0070,A2,5/20,5/5,100,,25,23,48,80,40,120,2025-05-16 00:00:00,,,,,1,2025-03-27 00:00:00,,重要工單,
,,,,,5/3,,B,,59N125060049,Triton CCP HDBaseT board,59-A2055-0010,A3,5/21,5/15,60,,13.5,13.5,27,27,60,87,2025-05-16 00:00:00,,,,,3,2025-04-03 00:00:00,,,
,,,,,5/3,,B,,55N125060050,Triton indicator led board,55-A2061-0010,A1,5/21,5/5,100,,0,15,15,25,60,85,2025-05-16 00:00:00,,,,,25,2025-04-03 00:00:00,,,
,,,,,5/3,,B,,59N125060059,EGX-MXM-RTX3000/Adlink logo/MMI-CP-100,59-7C001-C010,A2,5/19,5/15,50,,53,27.3,80.3,66.91666666666667,60,126.91666666666667,2025-05-16 00:00:00,,,,純SMT,2,2025-04-10 00:00:00,,,
,,,,,,,B,,59N125050338,LEC-iMX8MP-QL-2G-16G-ER,59-72512-4010,A2,5/23,5/14,542,,34,23.8,57.8,522.1266666666667,40,562.1266666666667,2025-05-16 00:00:00,,,,純SMT,2,2025-04-18 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1438.5433333333333,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
