Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,Unnamed: 24,上線時間,結束時間,備註,連板,Initail,Unnamed: 30,重要工單,特採單號
,,,,,,,B,,59N125050402,"ABX-220-EHL/SRDNA, X02",59-44835-AC50,A2,6/12,6/5,131,,75.26,86.92,162.18,354.093,40,394.093,2025-06-09 00:00:00,,,,,1,2025-05-08 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1417.189,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,4/16,,A,,55E125030187,tBP-VPX3-TL for VPX3-XMXM,55-33326-010E,A2,6/10,4/30,10,,30,30,60,10,80,90,2025-06-09 00:00:00,,,,Ivy,1,2025-03-20 00:00:00,,,DEV-0053448
,,,,,,,A,,55N125050306,SEMI-MF CM3-BT4-E3845,55-48104-20A0,A7,6/10,6/6,6,,56,38,94,9.4,60,85,2025-06-09 00:00:00,,,,,2,2025-04-22 00:00:00,,,
,,,,,5/21,,A,,59N125050471,DB-3NSSD/B/NTPM,59-37581-4010,A3,6/12,6/4,20,,8,8,16,5.333333333333333,60,85,2025-06-09 00:00:00,,,,,5,2025-05-07 00:00:00,,重要工單,
,,,,,,,A,,55N125060062,cPCI-6640KJ/8400H,55-65319-1110,A3,6/10,6/6,10,,75,85,160,26.666666666666668,60,86.66666666666667,2025-06-09 00:00:00,,,,,1,2025-04-22 00:00:00,,,
,,,,,6/2,,A,,55N125050519,Popeye Gen3 BP,55-63538-0060,A1,6/13,6/6,50,,88,75,163,135.83333333333334,40,175.83333333333334,2025-06-09 00:00:00,,,,,1,2025-05-20 00:00:00,,,
,,,,,5/27,,A,,59N125050380,cExpress-MTL-125H,59-72221-4010,A1,6/11,6/6,6,,60,60,120,12,60,85,2025-06-09 00:00:00,,,,純SMT,2,2025-05-27 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1387.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5/27,,E,,59N125050514,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,6/10,5/26,450,830,45,30,75,562.5,0,562.5,2025-06-09 00:00:00,661.7647058823529,,,"純SMT,隔天接測",2,2025-05-06 00:00:00,,重要工單,
,,,,,,,,6/9,,,,,,,,,,,Total,,,562.5,661.7647058823529,,,,,,,,,
,,,,,,,,,第4班開線,,,,,,,,,,,,,90,2025-06-10 00:00:00,,,,,,,,,
,,,,,5/29,,B,,59N125060295,MXM-RTX3000/Getec,59-7C001-D020,1A2,6/16,6/9,214,,53,27.3,80.3,286.40333333333336,40,326.40333333333336,2025-06-10 00:00:00,,,,純SMT,2,2025-05-03 00:00:00,,重要工單,
,,,,,6/6,,B,,59N125070005,cPCI-A3W10,59-65A60-0040,A3,6/11,6/9,170,,30,38,68,192.66666666666666,40,232.66666666666666,2025-06-10 00:00:00,,,,,2,2025-04-29 00:00:00,,,
,,,,,6/6,,B,,55N125060334,Express-SL-i3-6100E/JRC-ETT,55-72128-4350,B2,6/11,6/6,390,400,80,35,115,747.5,40,787.5,2025-06-10 00:00:00,,,,純SMT,2,2025-04-29 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1436.5700000000002,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,A,,55E125080014,M9538A carrier board,55-63547-003E,A2,6/12,6/9,20,,55,95,150,50,60,110,2025-06-10 00:00:00,,,,Emma,1,2025-05-08 00:00:00,,重要工單,
,,,,,6/4,,A,,59N125060013,NVR LED board,59-65A71-0010,A1,6/13,6/9,476,,7,8.5,15.5,122.96666666666667,40,162.96666666666667,2025-06-10 00:00:00,,,,,5,2025-05-20 00:00:00,,,
,,,,,,,A,,59N125050518,EMP-100-J6412 CPU Board,59-A1034-0010,A2,6/12,6/9,6,,38,40,78,7.8,60,85,2025-06-10 00:00:00,,,,,2,2025-05-09 00:00:00,,,
,,,,,,,A,,55N125050471,cPCI-3620/E3845/M4G,55-31122-0070,A4,6/11,6/9,20,,40,35,75,25,60,85,2025-06-10 00:00:00,,,,,2,2025-05-14 00:00:00,,,
,,,,,,,A,,55N125050395,cPCI-6636/6820E/M16,55-65314-3060,A2,6/11,6/9,10,,82,70,152,25.333333333333332,60,85,2025-06-10 00:00:00,,,,,1,2025-05-03 00:00:00,,,
,,,,,,,A,,55N125050396,cPCI-3548,55-65A43-0010,A1,6/11,6/9,46,,29.6,20,49.6,38.026666666666664,60,98.02666666666667,2025-06-10 00:00:00,,,,,2,2025-05-07 00:00:00,,,
,,,,,6/6,,A,,55N125060227,ROScube-X 590 MB with extension box,55-R1002-1010,A1,6/12,6/6,20,,41,63.6,104.6,34.86666666666667,60,94.86666666666667,2025-06-10 00:00:00,,,,,1,2025-05-15 00:00:00,,重要工單,
,,,,,,,A,,59N125060514,cExpress-KL-i3-7100U/WAT,59-72215-2160,B1,6/12,6/6,10,,56,28,84,14,60,85,2025-06-10 00:00:00,,,,"純SMT(完成SMT後,請聯繫RD-Morris確認)",2,2025-06-06 00:00:00,,重要工單,
,,,,,5/29,,A,,59N125050483,LEC-iMX62-C7-1G-4G-ER,59-72501-8060,A6,6/13,6/9,100,,28,20,48,80,40,120,2025-06-10 00:00:00,,,,純SMT,2,2025-05-09 00:00:00,,,
,,,,,,,A,,59N125060449,EGX-MXM-A4500-16GB-80W/Adlink logo,59-7C004-2020,A2,6/12,6/9,30,,50,30,80,40,60,100,2025-06-10 00:00:00,,,,純SMT,2,2025-05-22 00:00:00,,重要工單,
,,,,,,,A,,59N125030539,Express-BD74-D1577/TPM2.0/CWC,59-72134-2110,A1,6/13,6/9,30,,43,44,87,43.5,60,103.5,2025-06-10 00:00:00,,,,純SMT,2,2025-05-12 00:00:00,,重要工單,
,,,,,6/4,,A,,59N125060065,Express-SL-i3-6102E/SEPSA,59-72128-5410,B2,6/16,6/9,70,,76,35,111,129.5,40,169.5,2025-06-10 00:00:00,,,,純SMT,2,2025-05-07 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1328.8600000000001,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5/27,,E,,59N125050514,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,6/10,5/26,380,830,45,30,75,475,0,475,2025-06-10 00:00:00,558.8235294117648,,,"純SMT,隔天接測",2,2025-05-06 00:00:00,,重要工單,
,,,,,5/27,,E,,55N125070084,EGX-MXM-T1000/IGT,55-7C003-F010,A2,6/13,6/9,50,1470,41,32,73,60.833333333333336,40,100.83333333333334,2025-06-10 00:00:00,,,,"純SMT,急需6/12接測430pcs",2,2025-05-13 00:00:00,,重要工單,
,,,,,,,,6/10,,,,,,,,,,,Total,,,575.8333333333334,659.6568627450981,,,,,,,,,
,,,,,6/6,,B,,55N125060334,Express-SL-i3-6100E/JRC-ETT,55-72128-4350,B2,6/11,6/6,10,400,80,35,115,19.166666666666668,0,19.166666666666668,2025-06-11 00:00:00,,,,純SMT,2,2025-04-29 00:00:00,,,
,,,,,5/23,,B,,59N125070056,ADi-BABX-211/Everi  ,59-67300-0010,A1,6/19,6/9,200,,35,38,73,243.33333333333334,40,283.33333333333337,2025-06-11 00:00:00,,,,,2,2025-05-14 00:00:00,,重要工單,
,,,,,5/23,,B,,59N125060166,EMP-300-CQ CB for (6305E),59-66046-2010,A3,6/16,6/10,125,,40,56.7,96.7,201.45833333333334,40,241.45833333333334,2025-06-11 00:00:00,,,,,1,2025-05-14 00:00:00,,重要工單,
,,,,,6/6,,B,,55N125060335,Express-SL-i3-6100E/JRC-ETT,55-72128-4350,B2,6/13,6/6,394,,80,35,115,755.1666666666666,40,795.1666666666666,2025-06-11 00:00:00,,,,純SMT,2,2025-04-29 00:00:00,,,
,,,,,6/6,,B,,55E125060377,LEC-iMX8MP-Q-N-8G-32G-BW-ER/Carrier,55-72512-141E,A2,6/12,6/9,10,,35,25,60,10,80,90,2025-06-11 00:00:00,,,,"Claire,純SMT",2,2025-05-22 00:00:00,,,DEV-0054545
,,,,,,,,,,,,,,,,,,,,,,1429.125,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,,A,,55E125070140,ESM001 Shmm700,55-65014-406E,A4,6/12,5/21,12,,53.28,84.12,137.4,27.480000000000004,60,87.48,2025-06-11 00:00:00,,,,Jerry,1,2025-05-22 00:00:00,,重要工單,
,,,,,,,A,,55E125070141,ESM002 Shmm700,55-65014-506E,A4,6/12,5/21,19,,53.28,84.12,137.4,43.51,60,103.50999999999999,2025-06-11 00:00:00,,,,Jerry,1,2025-05-22 00:00:00,,重要工單,
,,,,,,,A,,55E125050085,LEC-RB5N-8G-128G-R,55-72518-010E,A1,6/12,5/21,6,,45,120,165,16.5,80,96.5,2025-06-11 00:00:00,,,,"Claire,純SMT",2,2025-05-22 00:00:00,,,DEV-0053999
,,,,,5/20,,A,,59N125060200,Express-BD74-D1559-3DIMM,59-72134-0110,A1,6/13,6/10,50,,41,41,82,68.33333333333333,60,128.33333333333331,2025-06-11 00:00:00,,,,"純SMT,6/12上午接測",2,2025-05-15 00:00:00,,重要工單,
,,,,,5/20,,A,,59N125070048,MLC8 Touch Function Key,59-A3034-0020,A4,6/16,6/4,125,,11.6,8.9,20.5,42.708333333333336,60,102.70833333333334,2025-06-11 00:00:00,,,,純SMT,5,2025-05-08 00:00:00,,,
,,,,,6/6,,A,,59N125060480,Express-BD74-D1577/TPM2.0/CWC,59-72134-2110,A1,6/17,6/10,80,,43,44,87,116,40,156,2025-06-11 00:00:00,,,,純SMT,2,2025-05-29 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1424.5316666666665,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5/27,,E,,55N125070084,EGX-MXM-T1000/IGT,55-7C003-F010,A2,6/13,6/9,500,1470,41,32,73,608.3333333333334,40,648.3333333333334,2025-06-11 00:00:00,,,,"純SMT,急需6/12接測430pcs",2,2025-05-13 00:00:00,,重要工單,
,,,,,,,,6/11,,,,,,,,,,,Total,,,648.3333333333334,648.3333333333334,,,,,,,,,
,,,,,6/11,,B,,55E125060040,Aristocrat Gen10 Backplane,55-79030-004E,A3,6/19,6/6,620,1220,0,18,18,186,40,226,2025-06-11 00:00:00,,,,Kim,1,2025-04-21 00:00:00,,重要工單,
,,,,,6/5,,B,,55E125060286,COM-HPC-ALT-w/o 10G PHY,55-73102-1060,1A2,6/13,6/9,16,,91,82,173,46.13333333333333,60,106.13333333333333,2025-06-12 00:00:00,,,,Clare,1,2025-05-22 00:00:00,,,
,,,,,5/23,,B,,59N125060212,M9049A,59-63304-0040,A3,6/16,6/11,30,,20,20,40,20,60,85,2025-06-12 00:00:00,,,,,2,2025-05-07 00:00:00,,重要工單,
,,,,,6/5,,B,,59N125060126,"ABX-220-EHL/SRDNA, X02",59-44835-AC50,A2,6/19,6/9,140,,75.26,86.92,162.18,378.42,40,418.42,2025-06-12 00:00:00,,,,,1,2025-05-14 00:00:00,,,
,,,,,5/21,,B,,59N125040490,cExpress-MTL-135U,59-72221-2010,A1,6/17,6/11,6,,55,52,107,10.7,80,90.7,2025-06-12 00:00:00,,,,純SMT,2,2025-05-14 00:00:00,,,DEV-0053933
,,,,,5/21,,B,,59N125050288,cExpress-MTL-125U,59-72221-3010,A1,6/17,6/11,6,,55,52,107,10.7,60,85,2025-06-12 00:00:00,,,,純SMT,2,2025-05-14 00:00:00,,重要工單,
,,,,,6/6,,B,,59N125050394,Express-RLP-i7-13800HE,59-72139-K020,A1,6/18,6/11,52,,55,64,119,103.13333333333334,60,163.13333333333333,2025-06-12 00:00:00,,,,純SMT,2,2025-05-22 00:00:00,,,
,,,,,6/6,,B,,55N125070105,Express-SL2-G3900E/ARU,55-72133-K150,A1,6/16,6/9,100,,68.76,36,104.76,174.6,40,214.6,2025-06-12 00:00:00,,,,純SMT,2,2025-05-22 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1388.9866666666667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,,A,,55E125050154,AmITX-RZ-G-E8K,55-67005-100E,A1,6/13,6/11,6,,52,55,107,10.7,80,90.7,2025-06-12 00:00:00,,,,Maggie,1,2025-05-22 00:00:00,,重要工單,DEV-0054375
,,,,,5/22,,A,,55E125060092,Express-CF-i7-8850H/mDP/ETC,55-72601-010E,A1,6/13,6/9,58,,45,38,83,80.23333333333333,60,140.23333333333335,2025-06-12 00:00:00,,,,Clare(新增DIP小錫爐製程),2,2025-05-15 00:00:00,,,
,,,,,,,A,,55E125060281,"SP2-IMX8-Q, 4GB, 32GB, 12V, WT-A1",55-A1033-211E,A2,6/13,6/11,8,,30,38,68,9.066666666666666,80,89.06666666666666,2025-06-12 00:00:00,,,,Agnes,2,2025-05-21 00:00:00,,,DEV-0054644
,,,,,,,A,,59N125040482,ADM-AL30 AFM board,59-32022-0010,A2,6/16,6/9,10,,27,35,62,10.333333333333334,60,85,2025-06-12 00:00:00,,,,,1,2025-05-03 00:00:00,,,
,,,,,6/5,,A,,59N125070041,DB-3MSATA,59-37598-0030,A3,6/16,6/11,70,,4,4,8,9.333333333333334,60,85,2025-06-12 00:00:00,,,,,10,2025-05-03 00:00:00,,,
,,,,,6/5,,A,,59N125060181,PW-201,59-65624-0060,A3,6/16,6/11,22,,15,15,30,11,60,85,2025-06-12 00:00:00,,,,,2,2025-05-03 00:00:00,,,
,,,,,5/21,,A,,59N125040329,Flex interface board-H,59-49055-1010,A3,6/16,6/6,6,,20,20,40,4,60,85,2025-06-12 00:00:00,,,,,2,2025-04-22 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1410,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5/27,,E,,55N125070084,EGX-MXM-T1000/IGT,55-7C003-F010,A2,6/13,6/9,500,1470,41,32,73,608.3333333333334,40,648.3333333333334,2025-06-12 00:00:00,,,,"純SMT,隔天接測",2,2025-05-13 00:00:00,,重要工單,
,,,,,,,,6/12,,,,,,,,,,,Total,,,648.3333333333334,648.3333333333334,,,,,,,,,
,,,,,6/10,,B,,59N125070138,MXM-RTX3000/Getec,59-7C001-D020,1A2,6/18,6/12,60,,53,27.3,80.3,80.3,40,120.3,2025-06-13 00:00:00,,,,純SMT,2,2025-06-04 00:00:00,,,
,,,,,,,B,,59N125060082,UNP CM1-BT1-E3815,59-48104-0090,A7,6/24,6/12,530,,49.8,35.2,85,750.8333333333334,40,790.8333333333334,2025-06-13 00:00:00,,,,,2,2025-05-07 00:00:00,,重要工單,
,,,,,,,B,,59N125060515,cExpress-KL-i3-7100U/WAT,59-72215-2160,B1,6/18,6/6,180,,56,28,84,252,40,292,2025-06-13 00:00:00,,,,純SMT,2,2025-06-06 00:00:00,,,
,,,,,6/5,,B,,55E125060040,Aristocrat Gen10 Backplane,55-79030-004E,A3,6/19,6/6,600,1220,0,18,18,180,15,195,2025-06-13 00:00:00,,,,Kim,1,2025-04-21 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1398.1333333333332,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,,A,,55N125050351,LEC-iMX8MP-Q-4G-64G-BW-ER/RI,55-72512-3310,A2,6/16,6/12,6,,34,23.8,57.8,5.779999999999999,80,85.78,2025-06-12 00:00:00,,,,純SMT,2,2025-05-13 00:00:00,,,DEV-0054087
,,,,,,●,A,,55E125070082,TB-FC1000,55-67905-000E,A1,6/17,6/12,10,,48,48,96,16,90,140,2025-06-13 00:00:00,,,,Renee,1,2025-05-29 00:00:00,,,DEV-0054322
,,,,,,●,A,,55E125070087,IGN-100,55-32206-000E,A1,6/17,5/23,32,,43,40,83,44.266666666666666,90,140,2025-06-13 00:00:00,,,,Ivy,32,2025-05-16 00:00:00,,,DEV-0054427
,,,,,,,A,,59N125040575,Express-BASE6 R3.1,59-77107-0020,A2,6/18,6/12,6,,20,95,115,11.5,60,85,2025-06-13 00:00:00,,,,,1,2025-05-07 00:00:00,,,
,,,,,5/20,,A,,55N125070007,SEMI-MF SATA Interposer,55-38207-0010,A1,6/16,5/27,80,,0,7,7,9.333333333333334,60,85,2025-06-13 00:00:00,,,,,10,2025-03-27 00:00:00,,重要工單,
,,,,,6/5,,A,,59N125060216,cExpress-KL-i7-7600U,59-72215-00A0,B1,6/19,6/12,6,,67.5,28.5,96,9.6,60,85,2025-06-13 00:00:00,,,,純SMT,2,2025-05-09 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1400.78,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5/27,,E,,55N125070084,EGX-MXM-T1000/IGT,55-7C003-F010,A2,6/13,6/9,420,1470,41,32,73,511,40,551,2025-06-13 00:00:00,,,,"純SMT,隔天接測",2,2025-05-13 00:00:00,,重要工單,
,,,,,5/27,,E,,59N125060343,EGX-MXM-T1000/Align,59-7C003-A020,A2,6/20,6/9,50,570,39.5,35.5,75,62.5,40,102.5,2025-06-13 00:00:00,,,,"純SMT,隔天接測",2,2025-05-21 00:00:00,,,
,,,,,,,,6/13,,,,,,,,,,,Total,,,653.5,653.5,,,,,,,,,
,,,,,,,,,夜班開線8小時,,,,,,,,,,,,,240,,,,,,,,,,
,,,,,,,,,收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,5/28,,B,,59N125060128,t1cExpress-EL-x6425RE-32G/US,59-72217-9210,A2,6/20,6/13,214,,44.6,51.8,96.4,343.8266666666667,40,383.8266666666667,2025-06-14 00:00:00,,,,"純SMT,6/16上午接測",2,2025-05-16 00:00:00,,重要工單,
,,,,,6/5,,B,,55N125060292,CM4-SL2-WiTronix-16G,55-48106-2000,A2,6/16,6/13,156,,58.2,52,110.2,286.52000000000004,40,326.52000000000004,2025-06-14 00:00:00,,,,,1,2025-05-07 00:00:00,,重要工單,
,,,,,,,B,,59N125050304,Express-SL-i7-6822EQ/Brain,59-72128-1650,B2,6/18,6/13,60,,76,36,112,112,40,152,2025-06-14 00:00:00,,,,"純SMT,6/16上午接測",2,2025-06-09 00:00:00,,,
,,,,,,,B,,55N125060497,Express-SL-i3-6100E/JRC-ETT,55-72128-4350,B2,6/16,6/11,6,,80,35,115,11.5,60,85,2025-06-14 00:00:00,,,,純SMT,2,2025-06-09 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1217.3466666666668,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,6/9,,A,,55E125060152,COM-HPC Server Carrier-BCMAVRide,55-77106-210E,A2,6/19,6/4,46,,88,83,171,131.1,40,171.1,2025-06-16 00:00:00,,,,Cindy,1,2025-06-04 00:00:00,,,
,,,,,,,A,,55E125050410,COM-HPC mini Base,55-77110-002E,A1,6/16,6/9,10,,31,88,119,19.833333333333332,80,99.83333333333333,2025-06-14 00:00:00,,,,Cindy,2,2025-06-03 00:00:00,,,DEV-0054573
,,,,,6/5,,A,,55E125050344,JCI SC-Connect Carrier Board,55-66058-003E,A3,6/17,6/13,62,,35,33,68,70.26666666666667,60,130.26666666666665,2025-06-14 00:00:00,,,,Winnie,1,2025-06-02 00:00:00,,,DEV-0054569
,,,,,,,A,,55N125070197,EGX-MXM-T1000/Adlink logo,55-7C003-0040,A2,6/16,6/9,30,,41,32,73,36.5,80,116.5,2025-06-14 00:00:00,,,,純SMT,2,2025-05-29 00:00:00,,,DEV-0054546
,,,,,,,,,,,,,,,,,,,,,,1297.7,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5/27,,E,,59N125060343,EGX-MXM-T1000/Align,59-7C003-A020,A2,6/20,6/9,500,570,39.5,35.5,75,625,40,665,2025-06-14 00:00:00,,,,"純SMT,隔天接測",2,2025-05-21 00:00:00,,,
,,,,,,,,6/14,,,,,,,,,,,Total,,,665,665,,,,,,,,,
,,,,,第二週排程,,,,,,,,,,生產數量,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,,上線時間,結束時間,備註,IE專用,,,,
,,,,,,,,,開線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,5/23,,B,,55E125060292,"SP2-MTL-125H,PCAP,12V,IO",55-A1035-002E,A1,6/18,6/3,30,,58,64,122,61,40,101,2025-06-16 00:00:00,,,,Agnes,1,2025-05-19 00:00:00,,,
,,,,,,,B,,59N125060011,LEC-iMX64-C5-2G-4G-ER,59-72501-0220Z,A4,6/19,6/13,600,,29,20,49,490,40,530,2025-06-16 00:00:00,,,,純SMT(6/17上午接測),2,2025-05-14 00:00:00,,重要工單,
,,,,,5/23,,B,,59N125060192,MLC8 Standard,59-A1025-0080,A5,6/18,6/12,69,,58.01,73.6,131.60999999999999,151.35149999999996,40,191.35149999999996,2025-06-16 00:00:00,,,,,1,2025-05-21 00:00:00,,重要工單,
,,,,,6/10,,B,,59N125050274,EGX-MXM-RTX3000/Adlink logo,59-7C001-0050,A2,6/18,6/13,64,,72,33,105,112,40,152,2025-06-16 00:00:00,,,,純SMT,2,2025-05-09 00:00:00,,,
,,,,,6/12,,B,,59N125060443,LEC-ASL-x7433RE-8G-64G-ER,59-72519-Y020,A2,6/18,6/13,50,,60,36,96,80,60,140,2025-06-16 00:00:00,,,,純SMT,2,2025-06-02 00:00:00,,,
,,,,,6/10,,B,,59N125050539,LEC-iMX64-C5-2G-4G-ER,59-72501-0220Z,A4,6/20,6/13,300,870,29,20,49,245,40,285,2025-06-16 00:00:00,,,,純SMT,2,2025-05-14 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1429.3515,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,,A,,55E125070120,cPCI-A3MXM Carrier/wo RTM,55-32014-500E,A1,6/18,6/9,6,,30,20,50,5,80,85,2025-06-16 00:00:00,,,,Raymond,2,2025-05-29 00:00:00,,,DEV-0054485
,,,,,,,A,,55E125060162,LEC-IMX8MP-Q-N-2G-32G-BW-CT/GROHE,55-72512-522E,A2,6/17,6/12,64,,35,25,60,64,40,104,2025-06-16 00:00:00,,,,"Erica,純SMT",2,2025-05-15 00:00:00,,,
,,,,,,,A,,55N125070116,GPM-4XMO-CB,55-64507-0020,A4,6/17,6/13,24,,25.2,32.5,57.7,23.080000000000002,60,85,2025-06-16 00:00:00,,,,,3,2025-05-08 00:00:00,,,
,,,,,,,A,,55N125070115,GPM-4XMO-TB,55-64412-0030,1A2,6/17,6/13,24,,13.5,8,21.5,8.6,60,85,2025-06-16 00:00:00,,,,,3,2025-05-13 00:00:00,,,
,,,,,6/5,,A,,59N125050375,PXIe Type-6 Gen3 CB,59-38008-0030,A1,6/20,6/5,6,,32,32,64,6.4,60,85,2025-06-16 00:00:00,,,,,1,2025-05-07 00:00:00,,重要工單,
,,,,,6/9,,A,,59N125050314,cExpress-SL-i7-6600U/TPM/ACAL,59-72213-0610,B1,6/19,6/13,20,,59,28,87,29,60,89,2025-06-16 00:00:00,,,,純SMT,2,2025-05-16 00:00:00,,重要工單,
,,,,,6/9,,A,,55E125070035,cExpress-KL-i7-7600U/TPM2.0/US,55-72215-051E,B1,6/18,6/13,16,,58.27,24.16,82.43,21.981333333333335,60,85,2025-06-16 00:00:00,,,,"Cindy,純SMT",2,2025-05-07 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1368,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5/27,,E,,59N125060343,EGX-MXM-T1000/Align,59-7C003-A020,A2,6/20,6/9,20,570,39.5,35.5,75,25,40,65,2025-06-16 00:00:00,,,,"純SMT,隔天接測",2,2025-05-21 00:00:00,,,
,,,,,5/27,,E,,59N125050553,EGX-MXM-T1000/Align,59-7C003-A020,A2,6/24,6/9,400,,39.5,35.5,75,500,0,500,2025-06-16 00:00:00,,,,"純SMT,隔天接測",2,2025-05-21 00:00:00,,,
,,,,,,,,6/16,,,,,,,,,,,Total,,,565,565,,,,,,,,,
,,,,,6/10,,B,,59N125050539,LEC-iMX64-C5-2G-4G-ER,59-72501-0220Z,A4,6/20,6/13,570,870,29,20,49,465.5,0,465.5,2025-06-17 00:00:00,,,,純SMT(6/18上午接測),2,2025-05-14 00:00:00,,,
,,,,,6/5,,B,,59N125060325,cExpress-KL-3965U/Seatex,59-72215-3170,B1,6/20,6/16,60,,58.27,24.16,82.43,82.43,40,122.43,2025-06-17 00:00:00,,,,純SMT(6/18上午接測),2,2025-05-14 00:00:00,,,
,,,,,6/5,,B,,55N125060248,"SP-TGL,i7,PCAP,12V,EC,TPM,MLC-M",55-A1027-4210,A2,6/18,6/13,10,,62,58,120,20,60,85,2025-06-17 00:00:00,,,,,1,2025-05-07 00:00:00,,,
,,,,,,,B,,59N125060345,DLAP-211 CB NX/Nano without AFM,59-77B05-0060,A2,6/20,6/16,60,,30,33,63,63,40,103,2025-06-17 00:00:00,,,,,2,2025-05-14 00:00:00,,重要工單,
,,,,,6/10,,B,,59N125070164,DB-3SSD/B/NTPM,59-37581-3010,A3,6/20,6/5,15,,2.07,4.9,6.970000000000001,1.7425000000000002,60,85,2025-06-17 00:00:00,,,,,5,2025-05-20 00:00:00,,重要工單,
,,,,,6/10,,B,,59N125040594,UNP MiniBase-10R,59-77805-0040,B1,6/20,6/13,6,,35,30,65,6.5,60,85,2025-06-17 00:00:00,,,,"掃貨驗證,71-09403-00W0 位置:U10",1,2025-05-22 00:00:00,,,
,,,,,6/5,,B,,59N125020151,"SP2-IMX8-Q, 2GB, 32GB, 12V, CT2",59-A1033-1020,A2,6/19,5/12,6,,26,36,62,6.2,60,85,2025-06-17 00:00:00,,,,,2,2025-05-03 00:00:00,,,
,,,,,6/10,,B,,59N125060290,EMP-300-CQ CB for (6305E),59-66046-2010,A3,6/24,6/16,215,,40,56.7,96.7,346.5083333333333,40,386.5083333333333,2025-06-17 00:00:00,,,,,1,2025-05-14 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1417.4383333333335,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
