Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,Unnamed: 24,上線時間,結束時間,備註,連板,Initail,Unnamed: 30,重要工單,特採單號
,,,,,4/10,,A,,59N125040280,EGX-MXM-A500-4G-40W/Adlink logo,59-7C006-1020,A1,4/21,4/10,18,,23,25,48,14.4,60,85,2025-04-17 00:00:00,,,,純SMT,2,2025-03-13 00:00:00,,,
,,,,,,,A,,59N125030357,TPMMOD-2,59-7A201-0010,A1,4/21,3/24,16,,2.5,2.5,5,1.3333333333333333,60,85,2025-04-17 00:00:00,,,,,16,2025-03-13 00:00:00,,,
,,,,,,,A,,59N125040261,cExpress-MTL-125H,59-72221-4010,A1,4/21,4/14,12,,60,60,120,24,60,85,2025-04-17 00:00:00,,,,純SMT,2,2025-03-20 00:00:00,,,
,,,,,,,A,,59N125020475,Express-BASE6 R3.1,59-77107-0020,A2,4/21,4/14,6,,20,95,115,11.5,60,85,2025-04-17 00:00:00,,,,純SMT,1,2025-03-20 00:00:00,,,
,,,,,4/8,,A,,55N125060019,Interposer-2SIM-m2BB,55-49075-0010,A2,4/21,4/15,120,,15,15,30,60,60,120,2025-04-17 00:00:00,,,,純SMT,6,2025-03-20 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1380,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,E,,59N125040005,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,4/23,4/14,150,1500,45,30,75,187.5,0,187.5,2025-04-17 00:00:00,220.58823529411765,,,純SMT(4/19上午接測),2,2025-03-20 00:00:00,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,E,,55E125040015,Aristocrat Gen10 Carrier,55-77522-002E,A2,4/26,4/16,250,1150,27.5,38.8,66.3,276.25,0,276.25,2025-04-17 00:00:00,368.3333333333333,,,Kim,1,2025-03-20 00:00:00,,重要工單,
,,,,,,,,4/17,,,,,,,,,,,Total,,,463.75,588.9215686274509,,,,,,,,,
,,,,,,,,,第4班開線,,,,,,,,,,,,,90,,,,,,,,,,
,,,,,4/11,,B,,55N125040445,cPCI-A3525KR/G4930E,55-65320-1020,A1,4/19,4/18,214,,54.7,40.6,95.30000000000001,339.90333333333336,40,379.90333333333336,2025-04-18 00:00:00,,,,急件(71-04930-00Z0烘烤至4/18中午),2,2025-03-25 00:00:00,,,
,,,,,3/14,,B,,55N125040255,NVR MB w/o PoE ports,55-65537-0120,A2,4/22,3/19,300,,70,110,180,900,40,940,2025-04-18 00:00:00,,,,,1,2025-02-20 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1409.9033333333334,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,A,,55E124060311,cPCI-A3ETH/POE,55-32013-102E,A1,4/22,4/1,12,,30,28,58,11.6,80,91.6,2025-04-18 00:00:00,,,,Raymond,2,2025-03-12 00:00:00,,,DEV-0053766
,,,,,4/14,,A,,55E124120218,Peacock CB,55-63647-006E,A3,4/21,4/17,40,,95,95,190,126.66666666666667,40,166.66666666666669,2025-04-18 00:00:00,,,,Emma(物料84-00102-03R0 4/17到廠),1,2025-03-12 00:00:00,,重要工單,
,,,,,,,A,,55N125020483,CM4-SL2-WiTronix,55-48106-0070,A2,4/22,4/15,242,,58.2,52,110.2,444.47333333333336,60,504.47333333333336,2025-04-18 00:00:00,,,,4/19 上午DIP投產242pcs,1,2025-03-14 00:00:00,,,
,,,,,,,A,,59N125050105,Express-SL-i7-6822EQ/TPM2.0/GOMA,59-72128-1C10,B2,4/22,4/17,6,,82,36,118,11.8,60,85,2025-04-18 00:00:00,,,,純SMT,2,2025-03-02 00:00:00,,,
,,,,,,,A,,59N125040152,MXM-A1000-4G-60W,59-7C005-1110,1A2,4/22,4/8,36,,45,50,95,57,60,117,2025-04-18 00:00:00,,,,純SMT,2,2025-03-14 00:00:00,,,
,,,,,,,A,,59N125040062,MXM-A2000-8G-60W,59-7C005-4130,1A2,4/22,4/9,44,,35,33,68,49.86666666666667,60,109.86666666666667,2025-04-18 00:00:00,,,,純SMT,2,2025-03-14 00:00:00,,重要工單,
,,,,,4/16,,A,,59N125040416,"SP2-IMX8-Q, 2GB, 32GB, 12-24V, CT, TPM",59-A1033-1120,A2,4/19,4/17,30,,26,36,62,31,80,111,2025-04-18 00:00:00,,,,,2,2025-03-18 00:00:00,,,DEV-0054126
,,,,,,,A,,55N125020477,nanoX-BT-E3805-2G/32GB/Itron,55-72304-T210,A5,4/22,4/17,6,,31,30,61,6.1,80,85,2025-04-18 00:00:00,,,,純SMT,2,2025-03-19 00:00:00,,,DEV-0053660
,,,,,,,A,,59N125040199,Express-SL-i5-6440EQ/Redflex NK7,59-72128-2510,A3,4/22,4/9,50,,72,35,107,89.16666666666667,60,149.16666666666669,2025-04-18 00:00:00,,,,純SMT,2,2025-03-20 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1449.7733333333333,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,E,,55E125040015,Aristocrat Gen10 Carrier,55-77522-002E,A2,4/26,4/16,450,1150,27.5,38.8,66.3,497.25,0,497.25,2025-04-18 00:00:00,663,,,Kim,1,2025-03-20 00:00:00,,重要工單,
,,,,,,,,4/18,,,,,,,,,,,Total,,,497.25,663,,,,,,,,,
,,,,,,,,,夜班開線8小時,,,,,,,,,,,,,240,,,,,,,,,,
,,,,,,,,,收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,4/15,,B,,55E125020332,Aristocrat Gen10 Backplane,55-79030-004E,A3,4/25,3/17,500,1650,0,18,18,150,15,165,2025-04-19 00:00:00,,,,Kim,1,2025-02-20 00:00:00,,,
,,,,,,,B,,59N125040366,LEC-iMX62-1G-4G-ER/JCI,59-72501-4100,A7,4/30,4/17,870,,28,20,48,696,40,736,2025-04-19 00:00:00,,,,純SMT,2,2025-03-13 00:00:00,,,
,,,,,4/15,,B,,59N125010028,Triton RCP HDBaseT board,59-A2055-1010,A3,4/24,4/7,93,,13.5,13.5,27,41.85,40,85,2025-04-19 00:00:00,,,,,3,2025-02-25 00:00:00,,,
,,,,,4/15,,B,,59N124110201,Triton CCP HDBaseT board,59-A2055-0010,A3,4/24,4/7,39,,13.5,13.5,27,17.55,60,85,2025-04-19 00:00:00,,,,,3,2025-02-25 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1341,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,,A,,59N125060027,UNP 3A488-LPCI,59-12801-1180,B1,4/23,4/18,100,,0,20.1,20.1,33.50000000000001,40,85,2025-04-19 00:00:00,,,,,2,2025-03-13 00:00:00,,重要工單,
,,,,,,,A,,55N125040272,COM-HPC-cRLS-R680E-4DIMM,55-73301-0010,A3,4/22,4/10,6,,58,55,113,11.3,60,85,2025-04-19 00:00:00,,,,,1,2025-03-20 00:00:00,,,
,,,,,,,A,,55N125040435,PXIe-9529H CB,55-38006-1010,A2,4/23,4/9,8,,25,30,55,7.333333333333333,60,85,2025-04-19 00:00:00,,,,,1,2025-03-20 00:00:00,,,
,,,,,,,A,,55N125040436,PXIe-9529H DB,55-38205-2010,B1,4/23,4/9,8,,27,40,67,8.933333333333334,60,85,2025-04-19 00:00:00,,,,,1,2025-03-20 00:00:00,,,
,,,,,,,A,,59N125050074,Express-CFR-E-2276ME/PXIe-3988,59-72135-3130,A1,4/22,4/16,10,,48,38,86,14.333333333333334,60,85,2025-04-19 00:00:00,,,,純SMT,2,2025-03-20 00:00:00,,重要工單,
,,,,,,,A,,59N125040193,EGX-MXM-RTX5000/Adlink logo,59-7C002-0010,A2,4/23,4/17,24,,63.2,30,93.2,37.28,60,97.28,2025-04-19 00:00:00,,,,純SMT,2,2025-03-19 00:00:00,,重要工單,
,,,,,4/16,,A,,59N125060115,DB-3MSATA/TPM2,59-37598-1010,A3,4/22,4/17,30,,4,4.1,8.1,4.05,60,85,2025-04-19 00:00:00,,,,,10,2025-03-13 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1357.28,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,E,,55E125040015,Aristocrat Gen10 Carrier,55-77522-002E,A2,4/26,4/16,450,1150,27.5,38.8,66.3,497.25,0,497.25,2025-04-19 00:00:00,663,,,Kim,1,2025-03-20 00:00:00,,重要工單,
,,,,,,,,4/19,,,,,,,,,,,Total,,,497.25,663,,,,,,,,,
,,,,,第三週排程,,,,,,,,,,生產數量,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,994.5,,,,,,,,,,
,,,,,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,,上線時間,結束時間,備註,IE專用,,,,
,,,,,,,,,第4班開線,,,,,,,,,,,,,90,,,,,,,,,,
,,,,,,,,,開線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,4/15,,B,,55E125040292,LEC-ALN-x7425E-8G-32G-CT/YMH,55-72519-311E,A2,4/22,4/18,100,,60,35.8,95.8,159.66666666666666,40,199.66666666666666,2025-04-21 00:00:00,,,,"Claire,純SMT(4/22上午接測)",2,2025-03-26 00:00:00,,重要工單,
,,,,,3/28,,B,,59N125060023,MLC8 Touch Function Key,59-A3034-0020,A4,4/23,4/15,225,,11.6,8.9,20.5,76.875,40,116.875,2025-04-21 00:00:00,,,,純SMT,5,2025-03-19 00:00:00,,,
,,,,,,,B,,59N125050177,Capsule Axon 2 Mainboard 1-Serial,59-66942-1020,A2,4/24,4/10,240,,25,25,50,200,40,240,2025-04-21 00:00:00,,,,,2,2025-03-13 00:00:00,,重要工單,
,,,,,,,B,,59N125040093,MXM-T1000,59-7C003-1040,1A2,4/24,4/17,130,,41,32,73,158.16666666666666,40,198.16666666666666,2025-04-21 00:00:00,,,,純SMT,2,2025-03-19 00:00:00,,重要工單,
,,,,,4/15,,B,,55E125020332,Aristocrat Gen10 Backplane,55-79030-004E,A3,4/25,3/17,650,1650,0,18,18,195,15,210,2025-04-21 00:00:00,,,,Kim,1,2025-02-20 00:00:00,,,
,,,,,4/15,,B,,59N125030241,Express-IBR-i7-3517UE/Td,59-72121-A680,A3,4/29,4/21,210,400,46,35,81,283.5,40,323.5,2025-04-21 00:00:00,,,,純SMT(4/23上午接測),2,2025-03-20 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1408.2083333333333,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,●,A,,55E125010288,LEC-MTK-I1200-4G-64G-BW-CT,55-72516-4030,A3,4/22,4/7,26,,45,39,84,36.4,90,140,2025-04-21 00:00:00,,,,"Claire,純SMT",2,2025-03-27 00:00:00,,,DEV-0053347
,,,,,,,A,,55E125040296,LEC-MTK-I1200-8G-128G-ER/EXFO,55-72516-712E,A3,4/22,4/18,14,,45,39,84,19.6,60,85,2025-04-21 00:00:00,,,,"Claire,純SMT",2,2025-03-27 00:00:00,,,DEV-0053347
,,,,,4/14,,A,,55E125030271,AMSTX-CFP12-Q370/i7/M32G/S512G/D-Fend,55-7A106-660E,A4,4/23,4/17,5,,73,65,138,11.5,80,91.5,2025-04-21 00:00:00,,,,Pinky,1,2025-03-26 00:00:00,,重要工單,
,,,,,3/26,,A,,55E125040218,Express-TL-W-11865MRE-VGA,55-72138-412E,A3,4/22,4/18,6,,51.44,58.62,110.06,11.006,60,85,2025-04-21 00:00:00,,,,"Clare,純SMT",2,2025-03-24 00:00:00,,,
,,,,,,,A,,59N125050224,t1Express-TL-W-11865MRE,59-72138-6040,A3,4/24,4/18,6,,51,58,109,10.9,60,85,2025-04-21 00:00:00,,,,純SMT,2,2025-03-25 00:00:00,,,
,,,,,3/26,,A,,55N125050209,cPCI-3520/8400H/M8G,55-31128-0040,A2,4/23,4/18,10,,71,112,183,30.5,60,90.5,2025-04-21 00:00:00,,,,,2,2025-03-20 00:00:00,,,
,,,,,3/27,,A,,55N125040395,cPCI-3620/E3845/M4G/NM,55-31122-1620,A4,4/23,4/18,52,,46,39,85,73.66666666666667,60,133.66666666666669,2025-04-21 00:00:00,,,,,2,2025-03-27 00:00:00,,,
,,,,,,,A,,55N125040297,cPCI-3548,55-65A43-0010,A1,4/23,4/16,26,,29.6,20,49.6,21.493333333333336,60,85,2025-04-21 00:00:00,,,,,2,2025-03-27 00:00:00,,,
,,,,,3/28,,A,,59N125030390,COM-HPC-cRLS-R680E-4DIMM,59-73301-0010,A3,4/24,3/17,6,,58,55,113,11.3,60,85,2025-04-21 00:00:00,,,,,1,2025-02-25 00:00:00,,,
,,,,,,,A,,59N125040395,DB-3NSSD/B/NTPM,59-37581-4010,A3,4/24,4/10,50,,8,8,16,13.333333333333334,60,85,2025-04-21 00:00:00,,,,,5,2025-03-27 00:00:00,,重要工單,
,,,,,,,A,,59N125060035,UNP aDB-1210AX,59-65444-0010,A1,4/23,4/18,32,,0,2.22,2.22,1.1840000000000002,60,85,2025-04-21 00:00:00,,,,,8,2025-03-02 00:00:00,,重要工單,
,,,,,,,A,,59N125030427,Express-SL2-i7-6822EQ/Campion,59-72133-B310,A1,4/24,4/11,12,,65,35,100,20,60,85,2025-04-21 00:00:00,,,,純SMT,2,2025-04-11 00:00:00,,,
,,,,,,,A,,59N125020394,cExpress-MTL-165H,59-72221-0010,A1,4/25,4/18,6,,55,52,107,10.7,60,85,2025-04-21 00:00:00,,,,純SMT,2,2025-03-20 00:00:00,,,
,,,,,4/16,,A,,59N125030431,ETX-BT-E3825-NO AUDIO,59-71116-A030,B4,4/24,4/18,50,,52,38,90,75,60,135,2025-04-21 00:00:00,,,,純SMT,2,2025-03-24 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1385.6666666666667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,50,,,,,,,,,,
,,,,,,,E,,91N125050231,M315QVR01.0-55.31M05.S01,91-E0042-0010,A1,4/29,4/18,1072,,0,8.5,8.5,151.86666666666667,0,151.86666666666667,2025-04-21 00:00:00,189.83333333333334,,,,1,2025-04-10 00:00:00,,重要工單,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,50,,,,,,,,,,
,,,,,,,E,,91N125050232,M315QVR01.0-55.31M05.S02,91-E0043-0010,A1,4/29,4/18,1076,,0,8.5,8.5,152.43333333333334,0,152.43333333333334,2025-04-21 00:00:00,190.54166666666666,,,,1,2025-04-10 00:00:00,,重要工單,
,,,,,,,,4/21,,,,,,,,,,,Total,,,404.3,480.375,,,,,,,,,
,,,,,4/15,,B,,59N125030241,Express-IBR-i7-3517UE/Td,59-72121-A680,A3,4/29,4/21,190,400,46,35,81,256.5,0,256.5,2025-04-22 00:00:00,,,,純SMT(4/23上午接測),2,2025-03-20 00:00:00,,,
,,,,,4/14,,B,,55E124090258,ABAXIS CARRIER - TEST A4.1,55-66005-014E,1A7,4/24,4/21,28,,18,25,43,20.066666666666666,60,85,2025-04-22 00:00:00,,,,Winnie,2,2025-03-11 00:00:00,,重要工單,
,,,,,3/28,,B,,55N125040052,"EGW3200 PWR board 90W,IDS",55-49072-A010,1A1,4/24,4/10,102,,5.5,5.5,11,18.7,60,85,2025-04-22 00:00:00,,,,,6,2025-03-14 00:00:00,,重要工單,
,,,,,3/28,,B,,59N124090500,cExpress-BT2-E3827/Abaxis,59-72210-1260,B1,4/24,4/18,26,,43.4,27.3,70.7,30.636666666666667,60,90.63666666666667,2025-04-22 00:00:00,,,,純SMT,2,2025-03-13 00:00:00,,,
,,,,,3/26,,B,,55N124110201,Triton light bar board,55-A2060-0010,A1,4/24,3/5,140,,10,10,20,46.666666666666664,60,106.66666666666666,2025-04-22 00:00:00,,,,純SMT,20,2025-02-25 00:00:00,,,
,,,,,4/15,,B,,59N125040301,cExpress-KL-i5-7300U/SMD,59-72215-1140,B1,4/25,4/18,176,,67.5,28.5,96,281.6,40,321.6,2025-04-22 00:00:00,,,,純SMT(低溫烘烤4/22 16:00完成，急需4/23上午接測),2,2025-03-25 00:00:00,,,
,,,,,4/10,,B,,59N125050061,LEC-iMX8MM-Q-2G-32G-ER/TA,59-72517-1510,A1,4/30,4/21,350,,41.9,32.4,74.3,433.4166666666667,40,473.4166666666667,2025-04-22 00:00:00,,,,純SMT,2,2025-03-20 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1418.82,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,4/16,,A,,55E125040183,SEMI-MF PMC-8670CS2,55-37550-005E,A2,4/24,3/27,10,,0,21,21,3.5,60,85,2025-04-22 00:00:00,,,,Michael,1,2025-03-18 00:00:00,,,
,,,,,,,A,,55E125050159,COM-HPC-mMTL-155H-64G-128G,55-73600-310E,A1,4/23,4/21,10,,60,48,108,18,80,98,2025-04-22 00:00:00,,,,"Clare,純SMT(72-62432-1DZ0 4/22上午8:45刷出)",2,2025-03-31 00:00:00,,,DEV-0054001
,,,,,3/28,,A,,55E125040181,Express-CFR-i7-9850HE/D-fend,55-72135-071E,A1,4/23,4/21,6,,48.3,38.6,86.9,8.690000000000001,60,85,2025-04-22 00:00:00,,,,"Cindy,純SMT",2,2025-03-12 00:00:00,,重要工單,
,,,,,3/28,,A,,59N125030455,Express-CFR-E-2254ML/TPM2.0/CWC,59-72135-6320,A1,4/25,4/21,60,,50,40,90,90,40,130,2025-04-22 00:00:00,,,,純SMT,2,2025-03-20 00:00:00,,,
,,,,,4/10,,A,,59N125030317,DLAP-411 CB for NVIDIA Jetson AGX Orin,59-77B07-1020,A1,4/25,4/21,44,,38,62,100,73.33333333333333,40,113.33333333333333,2025-04-22 00:00:00,,,,,1,2025-03-14 00:00:00,,重要工單,
,,,,,,,A,,59N125040302,t1cExpress-ASL-x7835RE-16G,59-72220-3010,A2,4/24,4/18,6,,58,52,110,11,60,85,2025-04-22 00:00:00,,,,純SMT,2,2025-03-25 00:00:00,,,
,,,,,,,A,,59N125060103,Express-TL-i7-11850HE,59-72138-2070,A3,4/24,4/18,6,,51.4,58.6,110,11,60,85,2025-04-22 00:00:00,,,,純SMT,2,2025-03-13 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1431.3333333333333,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,4/18,,E,,59N125040399,EGX-MXM-T1000/Align,59-7C003-A020,A2,4/28,4/22,500,,39.5,35.5,75,625,40,665,2025-04-22 00:00:00,,,,純SMT,2,2025-03-20 00:00:00,,重要工單,
,,,,,,,,4/22,,,,,,,,,,,Total,,,665,0,,,,,,,,,
,,,,,4/10,,B,,55E125050011,cExpress-MTL-135H/OLY,55-72221-520E,A1,4/25,4/14,54,,60,60,120,108,60,168,2025-04-23 00:00:00,,,,"Clare,純SMT",2,2025-03-11 00:00:00,,重要工單,
,,,,,4/17,,B,,55E125050013,ADi-BA3G-CL/H420E/8MB/AGS,55-7B500-110E,A3,4/30,4/18,110,,79.52,98.01,177.53,325.47166666666664,40,365.47166666666664,2025-04-23 00:00:00,,,,Maggie,1,2025-03-25 00:00:00,,重要工單,
,,,,,,,B,,59N125050114,UNP PB-2590-N12V,59-38201-0010,A2,4/25,4/9,50,,0,6.67,6.67,5.558333333333334,60,85,2025-04-23 00:00:00,,,,,6,2025-03-14 00:00:00,,,
,,,,,4/10,,B,,55N125050052,PXIe Type-6 IOB/Atoll,55-38212-1010,A1,4/24,3/31,50,,8,8,16,13.333333333333334,60,85,2025-04-23 00:00:00,,,,,5,2025-03-13 00:00:00,,重要工單,
,,,,,4/10,,B,,59N124110118,"SP2-EHL-J6412,PCAP,12V,IO,S1",59-A1031-1110,A1,4/21,4/7,30,,51,53,104,52,40,92,2025-04-23 00:00:00,,,,,1,2025-02-25 00:00:00,,,
,,,,,4/7,,B,,55N125060017,ABX-51G2-MB-C246/Sardinia Audio_Tempo-RS,55-44833-AB20,A5,4/25,4/22,120,,59.6,72.4,132,264,40,304,2025-04-23 00:00:00,,,,,1,2025-03-27 00:00:00,,重要工單,
,,,,,4/17,,B,,59N125050104,LEC-AL-E3940-8G-ER/IVN5,59-72506-5320,B2,5/7,4/21,238,308,45,30,75,297.5,40,337.5,2025-04-23 00:00:00,,,,純SMT,2,2025-03-20 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1436.9716666666666,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,4/10,,A,,55E125060122,Express-ADP-i3-1220PE,55-72139-505E,A1,4/25,4/9,6,,55,61,116,11.6,60,85,2025-04-23 00:00:00,,,,"Cindy,純SMT",2,2025-04-09 00:00:00,,,
,,,,,,,A,,59N124090502,COM-HPC-ALT,59-73102-0060,1A2,4/28,4/2,10,,91,82,173,28.833333333333332,60,88.83333333333333,2025-04-23 00:00:00,,,,,1,2025-03-13 00:00:00,,,
,,,,,,,A,,55N125050069,SEMI-MF 1A210-USB,55-19016-0030,A2,4/24,3/31,27,,40,40,80,36,60,96,2025-04-23 00:00:00,,,,,1,2025-03-14 00:00:00,,,
,,,,,,,A,,55N125060055,P831,55-63529-0010,A1,4/24,4/22,6,,29,25.56,54.56,5.456,60,85,2025-04-23 00:00:00,,,,,2,2025-03-13 00:00:00,,重要工單,
,,,,,,,A,,55N125050190,cPCI-6636/6820E/M0,55-65314-1240,A2,4/24,4/22,5,,82,70,152,12.666666666666666,60,85,2025-04-23 00:00:00,,,,,1,2025-03-13 00:00:00,,,
,,,,,,,A,,59N125040300,UNP PB-2719A,59-37569-0020,A1,4/25,4/2,6,,12.96,0,12.96,1.296,60,85,2025-04-23 00:00:00,,,,,2,2025-03-14 00:00:00,,,
,,,,,,,A,,55N125050068,SEMI-MF 1A210-DB,55-14083-0020,A1,4/24,3/31,28,,20,23.9,43.9,20.486666666666668,60,85,2025-04-23 00:00:00,,,,,2,2025-03-14 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1389.8333333333335,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,4/18,,E,,55E125030397,Aristocrat Gen10 Carrier,55-77522-002E,A2,4/30,4/16,450,650,27.5,38.8,66.3,497.25,0,497.25,2025-04-23 00:00:00,663,,,Kim,1,2025-03-20 00:00:00,,重要工單,
,,,,,,,,4/23,,,,,,,,,,,Total,,,497.25,663,,,,,,,,,
,,,,,,,,,第4班開線,,,,,,,,,,,,,90,,,,,,,,,,
,,,,,4/17,,B,,59N125050104,LEC-AL-E3940-8G-ER/IVN5,59-72506-5320,B2,5/7,4/21,70,308,45,30,75,87.5,0,87.5,2025-04-24 00:00:00,,,,純SMT,2,2025-03-20 00:00:00,,重要工單,
,,,,,3/26,,B,,59N125050017,Express-SL-i7-6822EQ/Brain,59-72128-1650,B2,4/24,4/18,120,,76,36,112,224,40,264,2025-04-24 00:00:00,,,,純SMT(4/25上午接測),2,2025-03-25 00:00:00,,,
,,,,,4/17,,B,,55N125050064,ETX-BT-E3815/Varian,55-71116-4790,B4,4/30,4/23,100,,45.4,29.1,74.5,124.16666666666667,40,164.16666666666669,2025-04-24 00:00:00,,,,純SMT,2,2025-03-13 00:00:00,,,
,,,,,3/25,,B,,55N125050048,cPCI-6636U4/3900/M0,55-65314-0440,A2,4/28,4/22,98,,70.71,71.3,142.01,231.94966666666667,40,271.94966666666664,2025-04-24 00:00:00,,,,,1,2025-03-14 00:00:00,,,
,,,,,,,B,,55N125040452,cPCI-A3525KR/8400H,55-65320-2020,A1,4/28,4/17,300,,58.6,43.2,101.80000000000001,509.00000000000006,40,549,2025-04-24 00:00:00,,,,,2,2025-03-14 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1426.6163333333334,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,●,A,,55E125050100,SBC3-iMX93-2G-32G-CT,55-77A09-A00E,A1,4/29,4/10,20,,20,28,48,16,90,140,2025-04-24 00:00:00,,,,Claire,1,2025-03-28 00:00:00,,重要工單,DEV-0053972
,,,,,,,A,,55E125050142,cExpress-RLP-i3-1320PRE-16G/64G,55-72222-202E,A1,4/25,4/21,4,,50,65,115,7.666666666666667,80,87.66666666666667,2025-04-24 00:00:00,,,,"Cindy,純SMT",2,2025-04-10 00:00:00,,,DEV-0053748
,,,,,,,A,,55E125020382,cExpress-RLP-i3-1320PRE-16G/64G,55-72222-202E,A1,4/25,4/23,8,,50,65,115,15.333333333333334,20,35.333333333333336,2025-04-24 00:00:00,,,,"Cindy,純SMT",2,2025-04-15 00:00:00,,,DEV-0054047
,,,,,4/7,,A,,55E125040198,COM-HPC-ALT-w/o 10G PHY,55-73102-1050,1A2,4/25,4/21,9,,91,82,173,25.95,60,85.95,2025-04-24 00:00:00,,,,Clare,1,2025-03-24 00:00:00,,,
,,,,,,,A,,55E125050025,LEC-iMX8MP-Q-N-8G-32G-BW-ER/Carrier,55-72512-141E,A2,4/25,4/10,58,,35,25,60,58,60,118,2025-04-24 00:00:00,,,,"Claire,純SMT",2,2025-04-07 00:00:00,,重要工單,
,,,,,4/17,,A,,59N125030309,MLC8 Standard,59-A1025-0080,A5,4/28,3/26,81,,58.01,73.6,131.60999999999999,177.67349999999996,40,217.67349999999996,2025-04-24 00:00:00,,,,,1,2025-03-14 00:00:00,,重要工單,
,,,,,,,A,,59N125040543,"EMP-510 w/Fan for(i5-1145G7E)_Lan*2,fTPM",59-66046-4210,A4,4/28,4/23,40,,35,60,95,63.333333333333336,40,103.33333333333334,2025-04-24 00:00:00,,,,,1,2025-04-10 00:00:00,,,
,,,,,4/15,,A,,55N125020174,MLC-M full I/O board,55-A2048-1010,A4,4/28,3/24,44,,20,20,40,29.333333333333332,60,89.33333333333333,2025-04-24 00:00:00,,,,,2,2025-03-14 00:00:00,,,
,,,,,4/17,,A,,59N125040178,207-GIECF,59-64217-0040Z,A1,4/28,4/23,158,,31.3,26.1,57.400000000000006,151.15333333333334,40,191.15333333333334,2025-04-24 00:00:00,,,,,2,2025-02-25 00:00:00,,重要工單,
